dataset,calibration_ligands,repetition,panel_targets_k,selection_source,target_index,target
DOCKSTRING-58,200,52,10,full_map,20,PGR
DOCKSTRING-58,200,52,10,full_map,21,PTPN1
DOCKSTRING-58,200,52,10,full_map,31,LCK
DOCKSTRING-58,200,52,10,full_map,33,MMP13
DOCKSTRING-58,200,52,10,full_map,57,KDR
DOCKSTRING-58,200,52,10,sample_map,6,MAOB
DOCKSTRING-58,200,52,10,sample_map,7,CASP3
DOCKSTRING-58,200,52,10,sample_map,9,ESR2
DOCKSTRING-58,200,52,10,sample_map,10,PTK2
DOCKSTRING-58,200,52,10,sample_map,17,NOS1
DOCKSTRING-58,200,52,10,sample_map,20,PGR
DOCKSTRING-58,200,52,10,sample_map,21,PTPN1
DOCKSTRING-58,200,52,10,sample_map,39,ACHE
DOCKSTRING-58,200,52,10,sample_map,43,CYP3A4
DOCKSTRING-58,200,52,10,sample_map,57,KDR
DOCKSTRING-58,200,53,6,full_map,6,MAOB
DOCKSTRING-58,200,53,6,full_map,7,CASP3
DOCKSTRING-58,200,53,6,full_map,20,PGR
DOCKSTRING-58,200,53,6,full_map,21,PTPN1
DOCKSTRING-58,200,53,6,full_map,31,LCK
DOCKSTRING-58,200,53,6,full_map,57,KDR
DOCKSTRING-58,200,53,6,sample_map,13,HSP90AA1
DOCKSTRING-58,200,53,6,sample_map,20,PGR
DOCKSTRING-58,200,53,6,sample_map,40,BACE1
DOCKSTRING-58,200,53,6,sample_map,48,EGFR
DOCKSTRING-58,200,53,6,sample_map,55,THRB
DOCKSTRING-58,200,53,6,sample_map,57,KDR
DOCKSTRING-58,200,53,8,full_map,6,MAOB
DOCKSTRING-58,200,53,8,full_map,7,CASP3
DOCKSTRING-58,200,53,8,full_map,9,ESR2
DOCKSTRING-58,200,53,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,53,8,full_map,20,PGR
DOCKSTRING-58,200,53,8,full_map,21,PTPN1
DOCKSTRING-58,200,53,8,full_map,31,LCK
DOCKSTRING-58,200,53,8,full_map,57,KDR
DOCKSTRING-58,200,53,8,sample_map,10,PTK2
DOCKSTRING-58,200,53,8,sample_map,13,HSP90AA1
DOCKSTRING-58,200,53,8,sample_map,20,PGR
DOCKSTRING-58,200,53,8,sample_map,21,PTPN1
DOCKSTRING-58,200,53,8,sample_map,40,BACE1
DOCKSTRING-58,200,53,8,sample_map,48,EGFR
DOCKSTRING-58,200,53,8,sample_map,55,THRB
DOCKSTRING-58,200,53,8,sample_map,57,KDR
DOCKSTRING-58,200,53,10,full_map,6,MAOB
DOCKSTRING-58,200,53,10,full_map,7,CASP3
DOCKSTRING-58,200,53,10,full_map,9,ESR2
DOCKSTRING-58,200,53,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,53,10,full_map,17,NOS1
DOCKSTRING-58,200,53,10,full_map,20,PGR
DOCKSTRING-58,200,53,10,full_map,21,PTPN1
DOCKSTRING-58,200,53,10,full_map,31,LCK
DOCKSTRING-58,200,53,10,full_map,33,MMP13
DOCKSTRING-58,200,53,10,full_map,57,KDR
DOCKSTRING-58,200,53,10,sample_map,10,PTK2
DOCKSTRING-58,200,53,10,sample_map,13,HSP90AA1
DOCKSTRING-58,200,53,10,sample_map,20,PGR
DOCKSTRING-58,200,53,10,sample_map,21,PTPN1
DOCKSTRING-58,200,53,10,sample_map,40,BACE1
DOCKSTRING-58,200,53,10,sample_map,48,EGFR
DOCKSTRING-58,200,53,10,sample_map,49,F10
DOCKSTRING-58,200,53,10,sample_map,52,MAPK14
DOCKSTRING-58,200,53,10,sample_map,55,THRB
DOCKSTRING-58,200,53,10,sample_map,57,KDR
DOCKSTRING-58,200,54,6,full_map,6,MAOB
DOCKSTRING-58,200,54,6,full_map,7,CASP3
DOCKSTRING-58,200,54,6,full_map,20,PGR
DOCKSTRING-58,200,54,6,full_map,21,PTPN1
DOCKSTRING-58,200,54,6,full_map,31,LCK
DOCKSTRING-58,200,54,6,full_map,57,KDR
DOCKSTRING-58,200,54,6,sample_map,20,PGR
DOCKSTRING-58,200,54,6,sample_map,23,AKT1
DOCKSTRING-58,200,54,6,sample_map,27,ESR1
DOCKSTRING-58,200,54,6,sample_map,40,BACE1
DOCKSTRING-58,200,54,6,sample_map,55,THRB
DOCKSTRING-58,200,54,6,sample_map,57,KDR
DOCKSTRING-58,200,54,8,full_map,6,MAOB
DOCKSTRING-58,200,54,8,full_map,7,CASP3
DOCKSTRING-58,200,54,8,full_map,9,ESR2
DOCKSTRING-58,200,54,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,54,8,full_map,20,PGR
DOCKSTRING-58,200,54,8,full_map,21,PTPN1
DOCKSTRING-58,200,54,8,full_map,31,LCK
DOCKSTRING-58,200,54,8,full_map,57,KDR
DOCKSTRING-58,200,54,8,sample_map,4,ADRB2
DOCKSTRING-58,200,54,8,sample_map,7,CASP3
DOCKSTRING-58,200,54,8,sample_map,9,ESR2
DOCKSTRING-58,200,54,8,sample_map,23,AKT1
DOCKSTRING-58,200,54,8,sample_map,36,PPARG
DOCKSTRING-58,200,54,8,sample_map,38,ADORA2A
DOCKSTRING-58,200,54,8,sample_map,55,THRB
DOCKSTRING-58,200,54,8,sample_map,57,KDR
DOCKSTRING-58,200,54,10,full_map,6,MAOB
DOCKSTRING-58,200,54,10,full_map,7,CASP3
DOCKSTRING-58,200,54,10,full_map,9,ESR2
DOCKSTRING-58,200,54,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,54,10,full_map,17,NOS1
DOCKSTRING-58,200,54,10,full_map,20,PGR
DOCKSTRING-58,200,54,10,full_map,21,PTPN1
DOCKSTRING-58,200,54,10,full_map,31,LCK
DOCKSTRING-58,200,54,10,full_map,33,MMP13
DOCKSTRING-58,200,54,10,full_map,57,KDR
DOCKSTRING-58,200,54,10,sample_map,4,ADRB2
DOCKSTRING-58,200,54,10,sample_map,7,CASP3
DOCKSTRING-58,200,54,10,sample_map,9,ESR2
DOCKSTRING-58,200,54,10,sample_map,13,HSP90AA1
DOCKSTRING-58,200,54,10,sample_map,17,NOS1
DOCKSTRING-58,200,54,10,sample_map,23,AKT1
DOCKSTRING-58,200,54,10,sample_map,36,PPARG
DOCKSTRING-58,200,54,10,sample_map,38,ADORA2A
DOCKSTRING-58,200,54,10,sample_map,55,THRB
DOCKSTRING-58,200,54,10,sample_map,57,KDR
DOCKSTRING-58,200,55,6,full_map,6,MAOB
DOCKSTRING-58,200,55,6,full_map,7,CASP3
DOCKSTRING-58,200,55,6,full_map,20,PGR
DOCKSTRING-58,200,55,6,full_map,21,PTPN1
DOCKSTRING-58,200,55,6,full_map,31,LCK
DOCKSTRING-58,200,55,6,full_map,57,KDR
DOCKSTRING-58,200,55,6,sample_map,8,DHFR
DOCKSTRING-58,200,55,6,sample_map,20,PGR
DOCKSTRING-58,200,55,6,sample_map,32,MET
DOCKSTRING-58,200,55,6,sample_map,40,BACE1
DOCKSTRING-58,200,55,6,sample_map,51,MAPK1
DOCKSTRING-58,200,55,6,sample_map,55,THRB
DOCKSTRING-58,200,55,8,full_map,6,MAOB
DOCKSTRING-58,200,55,8,full_map,7,CASP3
DOCKSTRING-58,200,55,8,full_map,9,ESR2
DOCKSTRING-58,200,55,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,55,8,full_map,20,PGR
DOCKSTRING-58,200,55,8,full_map,21,PTPN1
DOCKSTRING-58,200,55,8,full_map,31,LCK
DOCKSTRING-58,200,55,8,full_map,57,KDR
DOCKSTRING-58,200,55,8,sample_map,8,DHFR
DOCKSTRING-58,200,55,8,sample_map,17,NOS1
DOCKSTRING-58,200,55,8,sample_map,20,PGR
DOCKSTRING-58,200,55,8,sample_map,21,PTPN1
DOCKSTRING-58,200,55,8,sample_map,32,MET
DOCKSTRING-58,200,55,8,sample_map,40,BACE1
DOCKSTRING-58,200,55,8,sample_map,51,MAPK1
DOCKSTRING-58,200,55,8,sample_map,55,THRB
DOCKSTRING-58,200,55,10,full_map,6,MAOB
DOCKSTRING-58,200,55,10,full_map,7,CASP3
DOCKSTRING-58,200,55,10,full_map,9,ESR2
DOCKSTRING-58,200,55,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,55,10,full_map,17,NOS1
DOCKSTRING-58,200,55,10,full_map,20,PGR
DOCKSTRING-58,200,55,10,full_map,21,PTPN1
DOCKSTRING-58,200,55,10,full_map,31,LCK
DOCKSTRING-58,200,55,10,full_map,33,MMP13
DOCKSTRING-58,200,55,10,full_map,57,KDR
DOCKSTRING-58,200,55,10,sample_map,8,DHFR
DOCKSTRING-58,200,55,10,sample_map,10,PTK2
DOCKSTRING-58,200,55,10,sample_map,17,NOS1
DOCKSTRING-58,200,55,10,sample_map,20,PGR
DOCKSTRING-58,200,55,10,sample_map,21,PTPN1
DOCKSTRING-58,200,55,10,sample_map,25,CDK2
DOCKSTRING-58,200,55,10,sample_map,32,MET
DOCKSTRING-58,200,55,10,sample_map,40,BACE1
DOCKSTRING-58,200,55,10,sample_map,51,MAPK1
DOCKSTRING-58,200,55,10,sample_map,55,THRB
DOCKSTRING-58,200,56,6,full_map,6,MAOB
DOCKSTRING-58,200,56,6,full_map,7,CASP3
DOCKSTRING-58,200,56,6,full_map,20,PGR
DOCKSTRING-58,200,56,6,full_map,21,PTPN1
DOCKSTRING-58,200,56,6,full_map,31,LCK
DOCKSTRING-58,200,56,6,full_map,57,KDR
DOCKSTRING-58,200,56,6,sample_map,6,MAOB
DOCKSTRING-58,200,56,6,sample_map,7,CASP3
DOCKSTRING-58,200,56,6,sample_map,20,PGR
DOCKSTRING-58,200,56,6,sample_map,31,LCK
DOCKSTRING-58,200,56,6,sample_map,44,HSD11B1
DOCKSTRING-58,200,56,6,sample_map,57,KDR
DOCKSTRING-58,200,56,8,full_map,6,MAOB
DOCKSTRING-58,200,56,8,full_map,7,CASP3
DOCKSTRING-58,200,56,8,full_map,9,ESR2
DOCKSTRING-58,200,56,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,56,8,full_map,20,PGR
DOCKSTRING-58,200,56,8,full_map,21,PTPN1
DOCKSTRING-58,200,56,8,full_map,31,LCK
DOCKSTRING-58,200,56,8,full_map,57,KDR
DOCKSTRING-58,200,56,8,sample_map,6,MAOB
DOCKSTRING-58,200,56,8,sample_map,7,CASP3
DOCKSTRING-58,200,56,8,sample_map,13,HSP90AA1
DOCKSTRING-58,200,56,8,sample_map,20,PGR
DOCKSTRING-58,200,56,8,sample_map,26,CSF1R
DOCKSTRING-58,200,56,8,sample_map,31,LCK
DOCKSTRING-58,200,56,8,sample_map,44,HSD11B1
DOCKSTRING-58,200,56,8,sample_map,57,KDR
DOCKSTRING-58,200,56,10,full_map,6,MAOB
DOCKSTRING-58,200,56,10,full_map,7,CASP3
DOCKSTRING-58,200,56,10,full_map,9,ESR2
DOCKSTRING-58,200,56,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,56,10,full_map,17,NOS1
DOCKSTRING-58,200,56,10,full_map,20,PGR
DOCKSTRING-58,200,56,10,full_map,21,PTPN1
DOCKSTRING-58,200,56,10,full_map,31,LCK
DOCKSTRING-58,200,56,10,full_map,33,MMP13
DOCKSTRING-58,200,56,10,full_map,57,KDR
DOCKSTRING-58,200,56,10,sample_map,6,MAOB
DOCKSTRING-58,200,56,10,sample_map,7,CASP3
DOCKSTRING-58,200,56,10,sample_map,9,ESR2
DOCKSTRING-58,200,56,10,sample_map,13,HSP90AA1
DOCKSTRING-58,200,56,10,sample_map,17,NOS1
DOCKSTRING-58,200,56,10,sample_map,20,PGR
DOCKSTRING-58,200,56,10,sample_map,26,CSF1R
DOCKSTRING-58,200,56,10,sample_map,31,LCK
DOCKSTRING-58,200,56,10,sample_map,44,HSD11B1
DOCKSTRING-58,200,56,10,sample_map,57,KDR
DOCKSTRING-58,200,57,6,full_map,6,MAOB
DOCKSTRING-58,200,57,6,full_map,7,CASP3
DOCKSTRING-58,200,57,6,full_map,20,PGR
DOCKSTRING-58,200,57,6,full_map,21,PTPN1
DOCKSTRING-58,200,57,6,full_map,31,LCK
DOCKSTRING-58,200,57,6,full_map,57,KDR
DOCKSTRING-58,200,57,6,sample_map,20,PGR
DOCKSTRING-58,200,57,6,sample_map,21,PTPN1
DOCKSTRING-58,200,57,6,sample_map,23,AKT1
DOCKSTRING-58,200,57,6,sample_map,39,ACHE
DOCKSTRING-58,200,57,6,sample_map,43,CYP3A4
DOCKSTRING-58,200,57,6,sample_map,57,KDR
DOCKSTRING-58,200,57,8,full_map,6,MAOB
DOCKSTRING-58,200,57,8,full_map,7,CASP3
DOCKSTRING-58,200,57,8,full_map,9,ESR2
DOCKSTRING-58,200,57,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,57,8,full_map,20,PGR
DOCKSTRING-58,200,57,8,full_map,21,PTPN1
DOCKSTRING-58,200,57,8,full_map,31,LCK
DOCKSTRING-58,200,57,8,full_map,57,KDR
DOCKSTRING-58,200,57,8,sample_map,7,CASP3
DOCKSTRING-58,200,57,8,sample_map,9,ESR2
DOCKSTRING-58,200,57,8,sample_map,20,PGR
DOCKSTRING-58,200,57,8,sample_map,21,PTPN1
DOCKSTRING-58,200,57,8,sample_map,23,AKT1
DOCKSTRING-58,200,57,8,sample_map,36,PPARG
DOCKSTRING-58,200,57,8,sample_map,43,CYP3A4
DOCKSTRING-58,200,57,8,sample_map,57,KDR
DOCKSTRING-58,200,57,10,full_map,6,MAOB
DOCKSTRING-58,200,57,10,full_map,7,CASP3
DOCKSTRING-58,200,57,10,full_map,9,ESR2
DOCKSTRING-58,200,57,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,57,10,full_map,17,NOS1
DOCKSTRING-58,200,57,10,full_map,20,PGR
DOCKSTRING-58,200,57,10,full_map,21,PTPN1
DOCKSTRING-58,200,57,10,full_map,31,LCK
DOCKSTRING-58,200,57,10,full_map,33,MMP13
DOCKSTRING-58,200,57,10,full_map,57,KDR
DOCKSTRING-58,200,57,10,sample_map,9,ESR2
DOCKSTRING-58,200,57,10,sample_map,20,PGR
DOCKSTRING-58,200,57,10,sample_map,21,PTPN1
DOCKSTRING-58,200,57,10,sample_map,23,AKT1
DOCKSTRING-58,200,57,10,sample_map,31,LCK
DOCKSTRING-58,200,57,10,sample_map,36,PPARG
DOCKSTRING-58,200,57,10,sample_map,41,CA2
DOCKSTRING-58,200,57,10,sample_map,43,CYP3A4
DOCKSTRING-58,200,57,10,sample_map,51,MAPK1
DOCKSTRING-58,200,57,10,sample_map,57,KDR
DOCKSTRING-58,200,58,6,full_map,6,MAOB
DOCKSTRING-58,200,58,6,full_map,7,CASP3
DOCKSTRING-58,200,58,6,full_map,20,PGR
DOCKSTRING-58,200,58,6,full_map,21,PTPN1
DOCKSTRING-58,200,58,6,full_map,31,LCK
DOCKSTRING-58,200,58,6,full_map,57,KDR
DOCKSTRING-58,200,58,6,sample_map,6,MAOB
DOCKSTRING-58,200,58,6,sample_map,14,KIT
DOCKSTRING-58,200,58,6,sample_map,20,PGR
DOCKSTRING-58,200,58,6,sample_map,31,LCK
DOCKSTRING-58,200,58,6,sample_map,40,BACE1
DOCKSTRING-58,200,58,6,sample_map,57,KDR
DOCKSTRING-58,200,58,8,full_map,6,MAOB
DOCKSTRING-58,200,58,8,full_map,7,CASP3
DOCKSTRING-58,200,58,8,full_map,9,ESR2
DOCKSTRING-58,200,58,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,58,8,full_map,20,PGR
DOCKSTRING-58,200,58,8,full_map,21,PTPN1
DOCKSTRING-58,200,58,8,full_map,31,LCK
DOCKSTRING-58,200,58,8,full_map,57,KDR
DOCKSTRING-58,200,58,8,sample_map,6,MAOB
DOCKSTRING-58,200,58,8,sample_map,14,KIT
DOCKSTRING-58,200,58,8,sample_map,20,PGR
DOCKSTRING-58,200,58,8,sample_map,30,JAK2
DOCKSTRING-58,200,58,8,sample_map,31,LCK
DOCKSTRING-58,200,58,8,sample_map,33,MMP13
DOCKSTRING-58,200,58,8,sample_map,47,DRD3
DOCKSTRING-58,200,58,8,sample_map,55,THRB
DOCKSTRING-58,200,58,10,full_map,6,MAOB
DOCKSTRING-58,200,58,10,full_map,7,CASP3
DOCKSTRING-58,200,58,10,full_map,9,ESR2
DOCKSTRING-58,200,58,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,58,10,full_map,17,NOS1
DOCKSTRING-58,200,58,10,full_map,20,PGR
DOCKSTRING-58,200,58,10,full_map,21,PTPN1
DOCKSTRING-58,200,58,10,full_map,31,LCK
DOCKSTRING-58,200,58,10,full_map,33,MMP13
DOCKSTRING-58,200,58,10,full_map,57,KDR
DOCKSTRING-58,200,58,10,sample_map,6,MAOB
DOCKSTRING-58,200,58,10,sample_map,7,CASP3
DOCKSTRING-58,200,58,10,sample_map,14,KIT
DOCKSTRING-58,200,58,10,sample_map,20,PGR
DOCKSTRING-58,200,58,10,sample_map,21,PTPN1
DOCKSTRING-58,200,58,10,sample_map,30,JAK2
DOCKSTRING-58,200,58,10,sample_map,31,LCK
DOCKSTRING-58,200,58,10,sample_map,33,MMP13
DOCKSTRING-58,200,58,10,sample_map,47,DRD3
DOCKSTRING-58,200,58,10,sample_map,55,THRB
DOCKSTRING-58,200,59,6,full_map,6,MAOB
DOCKSTRING-58,200,59,6,full_map,7,CASP3
DOCKSTRING-58,200,59,6,full_map,20,PGR
DOCKSTRING-58,200,59,6,full_map,21,PTPN1
DOCKSTRING-58,200,59,6,full_map,31,LCK
DOCKSTRING-58,200,59,6,full_map,57,KDR
DOCKSTRING-58,200,59,6,sample_map,6,MAOB
DOCKSTRING-58,200,59,6,sample_map,20,PGR
DOCKSTRING-58,200,59,6,sample_map,23,AKT1
DOCKSTRING-58,200,59,6,sample_map,40,BACE1
DOCKSTRING-58,200,59,6,sample_map,56,F2
DOCKSTRING-58,200,59,6,sample_map,57,KDR
DOCKSTRING-58,200,59,8,full_map,6,MAOB
DOCKSTRING-58,200,59,8,full_map,7,CASP3
DOCKSTRING-58,200,59,8,full_map,9,ESR2
DOCKSTRING-58,200,59,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,59,8,full_map,20,PGR
DOCKSTRING-58,200,59,8,full_map,21,PTPN1
DOCKSTRING-58,200,59,8,full_map,31,LCK
DOCKSTRING-58,200,59,8,full_map,57,KDR
DOCKSTRING-58,200,59,8,sample_map,6,MAOB
DOCKSTRING-58,200,59,8,sample_map,9,ESR2
DOCKSTRING-58,200,59,8,sample_map,20,PGR
DOCKSTRING-58,200,59,8,sample_map,21,PTPN1
DOCKSTRING-58,200,59,8,sample_map,23,AKT1
DOCKSTRING-58,200,59,8,sample_map,40,BACE1
DOCKSTRING-58,200,59,8,sample_map,56,F2
DOCKSTRING-58,200,59,8,sample_map,57,KDR
DOCKSTRING-58,200,59,10,full_map,6,MAOB
DOCKSTRING-58,200,59,10,full_map,7,CASP3
DOCKSTRING-58,200,59,10,full_map,9,ESR2
DOCKSTRING-58,200,59,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,59,10,full_map,17,NOS1
DOCKSTRING-58,200,59,10,full_map,20,PGR
DOCKSTRING-58,200,59,10,full_map,21,PTPN1
DOCKSTRING-58,200,59,10,full_map,31,LCK
DOCKSTRING-58,200,59,10,full_map,33,MMP13
DOCKSTRING-58,200,59,10,full_map,57,KDR
DOCKSTRING-58,200,59,10,sample_map,6,MAOB
DOCKSTRING-58,200,59,10,sample_map,9,ESR2
DOCKSTRING-58,200,59,10,sample_map,13,HSP90AA1
DOCKSTRING-58,200,59,10,sample_map,20,PGR
DOCKSTRING-58,200,59,10,sample_map,21,PTPN1
DOCKSTRING-58,200,59,10,sample_map,23,AKT1
DOCKSTRING-58,200,59,10,sample_map,30,JAK2
DOCKSTRING-58,200,59,10,sample_map,40,BACE1
DOCKSTRING-58,200,59,10,sample_map,56,F2
DOCKSTRING-58,200,59,10,sample_map,57,KDR
DOCKSTRING-58,200,60,6,full_map,6,MAOB
DOCKSTRING-58,200,60,6,full_map,7,CASP3
DOCKSTRING-58,200,60,6,full_map,20,PGR
DOCKSTRING-58,200,60,6,full_map,21,PTPN1
DOCKSTRING-58,200,60,6,full_map,31,LCK
DOCKSTRING-58,200,60,6,full_map,57,KDR
DOCKSTRING-58,200,60,6,sample_map,6,MAOB
DOCKSTRING-58,200,60,6,sample_map,20,PGR
DOCKSTRING-58,200,60,6,sample_map,31,LCK
DOCKSTRING-58,200,60,6,sample_map,40,BACE1
DOCKSTRING-58,200,60,6,sample_map,44,HSD11B1
DOCKSTRING-58,200,60,6,sample_map,57,KDR
DOCKSTRING-58,200,60,8,full_map,6,MAOB
DOCKSTRING-58,200,60,8,full_map,7,CASP3
DOCKSTRING-58,200,60,8,full_map,9,ESR2
DOCKSTRING-58,200,60,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,60,8,full_map,20,PGR
DOCKSTRING-58,200,60,8,full_map,21,PTPN1
DOCKSTRING-58,200,60,8,full_map,31,LCK
DOCKSTRING-58,200,60,8,full_map,57,KDR
DOCKSTRING-58,200,60,8,sample_map,6,MAOB
DOCKSTRING-58,200,60,8,sample_map,13,HSP90AA1
DOCKSTRING-58,200,60,8,sample_map,20,PGR
DOCKSTRING-58,200,60,8,sample_map,21,PTPN1
DOCKSTRING-58,200,60,8,sample_map,31,LCK
DOCKSTRING-58,200,60,8,sample_map,40,BACE1
DOCKSTRING-58,200,60,8,sample_map,44,HSD11B1
DOCKSTRING-58,200,60,8,sample_map,57,KDR
DOCKSTRING-58,200,60,10,full_map,6,MAOB
DOCKSTRING-58,200,60,10,full_map,7,CASP3
DOCKSTRING-58,200,60,10,full_map,9,ESR2
DOCKSTRING-58,200,60,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,60,10,full_map,17,NOS1
DOCKSTRING-58,200,60,10,full_map,20,PGR
DOCKSTRING-58,200,60,10,full_map,21,PTPN1
DOCKSTRING-58,200,60,10,full_map,31,LCK
DOCKSTRING-58,200,60,10,full_map,33,MMP13
DOCKSTRING-58,200,60,10,full_map,57,KDR
DOCKSTRING-58,200,60,10,sample_map,2,ADAM17
DOCKSTRING-58,200,60,10,sample_map,6,MAOB
DOCKSTRING-58,200,60,10,sample_map,10,PTK2
DOCKSTRING-58,200,60,10,sample_map,13,HSP90AA1
DOCKSTRING-58,200,60,10,sample_map,20,PGR
DOCKSTRING-58,200,60,10,sample_map,21,PTPN1
DOCKSTRING-58,200,60,10,sample_map,31,LCK
DOCKSTRING-58,200,60,10,sample_map,40,BACE1
DOCKSTRING-58,200,60,10,sample_map,44,HSD11B1
DOCKSTRING-58,200,60,10,sample_map,57,KDR
DOCKSTRING-58,200,61,6,full_map,6,MAOB
DOCKSTRING-58,200,61,6,full_map,7,CASP3
DOCKSTRING-58,200,61,6,full_map,20,PGR
DOCKSTRING-58,200,61,6,full_map,21,PTPN1
DOCKSTRING-58,200,61,6,full_map,31,LCK
DOCKSTRING-58,200,61,6,full_map,57,KDR
DOCKSTRING-58,200,61,6,sample_map,6,MAOB
DOCKSTRING-58,200,61,6,sample_map,9,ESR2
DOCKSTRING-58,200,61,6,sample_map,20,PGR
DOCKSTRING-58,200,61,6,sample_map,31,LCK
DOCKSTRING-58,200,61,6,sample_map,55,THRB
DOCKSTRING-58,200,61,6,sample_map,57,KDR
DOCKSTRING-58,200,61,8,full_map,6,MAOB
DOCKSTRING-58,200,61,8,full_map,7,CASP3
DOCKSTRING-58,200,61,8,full_map,9,ESR2
DOCKSTRING-58,200,61,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,61,8,full_map,20,PGR
DOCKSTRING-58,200,61,8,full_map,21,PTPN1
DOCKSTRING-58,200,61,8,full_map,31,LCK
DOCKSTRING-58,200,61,8,full_map,57,KDR
DOCKSTRING-58,200,61,8,sample_map,7,CASP3
DOCKSTRING-58,200,61,8,sample_map,9,ESR2
DOCKSTRING-58,200,61,8,sample_map,20,PGR
DOCKSTRING-58,200,61,8,sample_map,28,NR3C1
DOCKSTRING-58,200,61,8,sample_map,31,LCK
DOCKSTRING-58,200,61,8,sample_map,41,CA2
DOCKSTRING-58,200,61,8,sample_map,43,CYP3A4
DOCKSTRING-58,200,61,8,sample_map,57,KDR
DOCKSTRING-58,200,61,10,full_map,6,MAOB
DOCKSTRING-58,200,61,10,full_map,7,CASP3
DOCKSTRING-58,200,61,10,full_map,9,ESR2
DOCKSTRING-58,200,61,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,61,10,full_map,17,NOS1
DOCKSTRING-58,200,61,10,full_map,20,PGR
DOCKSTRING-58,200,61,10,full_map,21,PTPN1
DOCKSTRING-58,200,61,10,full_map,31,LCK
DOCKSTRING-58,200,61,10,full_map,33,MMP13
DOCKSTRING-58,200,61,10,full_map,57,KDR
DOCKSTRING-58,200,61,10,sample_map,7,CASP3
DOCKSTRING-58,200,61,10,sample_map,9,ESR2
DOCKSTRING-58,200,61,10,sample_map,10,PTK2
DOCKSTRING-58,200,61,10,sample_map,13,HSP90AA1
DOCKSTRING-58,200,61,10,sample_map,20,PGR
DOCKSTRING-58,200,61,10,sample_map,28,NR3C1
DOCKSTRING-58,200,61,10,sample_map,31,LCK
DOCKSTRING-58,200,61,10,sample_map,41,CA2
DOCKSTRING-58,200,61,10,sample_map,43,CYP3A4
DOCKSTRING-58,200,61,10,sample_map,57,KDR
DOCKSTRING-58,200,62,6,full_map,6,MAOB
DOCKSTRING-58,200,62,6,full_map,7,CASP3
DOCKSTRING-58,200,62,6,full_map,20,PGR
DOCKSTRING-58,200,62,6,full_map,21,PTPN1
DOCKSTRING-58,200,62,6,full_map,31,LCK
DOCKSTRING-58,200,62,6,full_map,57,KDR
DOCKSTRING-58,200,62,6,sample_map,8,DHFR
DOCKSTRING-58,200,62,6,sample_map,24,AR
DOCKSTRING-58,200,62,6,sample_map,30,JAK2
DOCKSTRING-58,200,62,6,sample_map,36,PPARG
DOCKSTRING-58,200,62,6,sample_map,40,BACE1
DOCKSTRING-58,200,62,6,sample_map,43,CYP3A4
DOCKSTRING-58,200,62,8,full_map,6,MAOB
DOCKSTRING-58,200,62,8,full_map,7,CASP3
DOCKSTRING-58,200,62,8,full_map,9,ESR2
DOCKSTRING-58,200,62,8,full_map,13,HSP90AA1
DOCKSTRING-58,200,62,8,full_map,20,PGR
DOCKSTRING-58,200,62,8,full_map,21,PTPN1
DOCKSTRING-58,200,62,8,full_map,31,LCK
DOCKSTRING-58,200,62,8,full_map,57,KDR
DOCKSTRING-58,200,62,8,sample_map,5,AKT2
DOCKSTRING-58,200,62,8,sample_map,7,CASP3
DOCKSTRING-58,200,62,8,sample_map,8,DHFR
DOCKSTRING-58,200,62,8,sample_map,24,AR
DOCKSTRING-58,200,62,8,sample_map,30,JAK2
DOCKSTRING-58,200,62,8,sample_map,36,PPARG
DOCKSTRING-58,200,62,8,sample_map,43,CYP3A4
DOCKSTRING-58,200,62,8,sample_map,57,KDR
DOCKSTRING-58,200,62,10,full_map,6,MAOB
DOCKSTRING-58,200,62,10,full_map,7,CASP3
DOCKSTRING-58,200,62,10,full_map,9,ESR2
DOCKSTRING-58,200,62,10,full_map,13,HSP90AA1
DOCKSTRING-58,200,62,10,full_map,17,NOS1
DOCKSTRING-58,200,62,10,full_map,20,PGR
DOCKSTRING-58,200,62,10,full_map,21,PTPN1
DOCKSTRING-58,200,62,10,full_map,31,LCK
DOCKSTRING-58,200,62,10,full_map,33,MMP13
DOCKSTRING-58,200,62,10,full_map,57,KDR
DOCKSTRING-58,200,62,10,sample_map,5,AKT2
DOCKSTRING-58,200,62,10,sample_map,7,CASP3
DOCKSTRING-58,200,62,10,sample_map,24,AR
DOCKSTRING-58,200,62,10,sample_map,25,CDK2
DOCKSTRING-58,200,62,10,sample_map,30,JAK2
