dataset,transformation,target_a,target_b,low_mw_quintile_correlation,high_mw_quintile_correlation,high_minus_low_correlation,sign_flip,top_positive_10pct_in_low_mw,top_positive_10pct_in_high_mw
DOCKSTRING-58,raw,ADRB2,PDE5A,0.8792775726122529,0.6498456026995645,-0.22943196991268844,False,True,False
DOCKSTRING-58,raw,ADRB2,PGR,0.8005993075847755,0.4792181687338147,-0.3213811388509608,False,False,False
DOCKSTRING-58,raw,ADRB2,PTPN1,0.7282244109839141,0.62116852299882,-0.10705588798509413,False,False,False
DOCKSTRING-58,raw,ADRB2,ROCK1,0.8663684605871291,0.5621424233398755,-0.3042260372472536,False,False,False
DOCKSTRING-58,raw,ADRB2,AKT1,0.859971646382577,0.6847157227464372,-0.17525592363613973,False,False,False
DOCKSTRING-58,raw,ADRB2,AR,0.5818586004574972,0.37829363137979455,-0.2035649690777026,False,False,False
DOCKSTRING-58,raw,ADRB2,CDK2,0.8458687964811961,0.6940265670755679,-0.1518422294056282,False,False,True
DOCKSTRING-58,raw,ADRB2,CSF1R,0.8050306764747744,0.5836162061498179,-0.22141447032495654,False,False,False
DOCKSTRING-58,raw,ADRB2,ESR1,0.7088177653170357,0.6155521656178413,-0.09326559969919435,False,False,False
DOCKSTRING-58,raw,ADRB2,NR3C1,0.8863500408214754,0.39881668319172625,-0.48753335762974914,False,True,False
DOCKSTRING-58,raw,ADRB2,IGF1R,0.812304440125823,0.5790718743220251,-0.23323256580379792,False,False,False
DOCKSTRING-58,raw,ADRB2,JAK2,0.8432767234396145,0.6363933225822117,-0.20688340085740275,False,False,False
DOCKSTRING-58,raw,ADRB2,LCK,0.8749597061076082,0.5035149556100061,-0.37144475049760206,False,True,False
DOCKSTRING-58,raw,ADRB2,MET,0.8406297174023694,0.6378703780008909,-0.2027593394014785,False,False,False
DOCKSTRING-58,raw,ADRB2,MMP13,0.7919773842109007,0.7088924341950068,-0.08308495001589389,False,False,True
DOCKSTRING-58,raw,ADRB2,PTGS2,0.6934847798383977,0.5061968794677071,-0.18728790037069065,False,False,False
DOCKSTRING-58,raw,ADRB2,PPARA,0.8505092019556098,0.7189433948878284,-0.13156580706778132,False,False,True
DOCKSTRING-58,raw,ADRB2,PPARG,0.8122026362772148,0.6115870169081176,-0.20061561936909722,False,False,False
DOCKSTRING-58,raw,ADRB2,REN,0.8471093992542297,0.5233046566030474,-0.3238047426511823,False,False,False
DOCKSTRING-58,raw,ADRB2,ADORA2A,0.8339109012061401,0.6576866169106028,-0.17622428429553727,False,False,False
DOCKSTRING-58,raw,ADRB2,ACHE,0.6945120296366976,0.6001693405541069,-0.09434268908259069,False,False,False
DOCKSTRING-58,raw,ADRB2,BACE1,0.8765653575377451,0.4420387158631145,-0.4345266416746306,False,True,False
DOCKSTRING-58,raw,ADRB2,CA2,0.8119644704052237,0.567483821594337,-0.2444806488108867,False,False,False
DOCKSTRING-58,raw,ADRB2,CYP2C9,0.8819359262619219,0.7096782715541996,-0.17225765470772225,False,True,True
DOCKSTRING-58,raw,ADRB2,CYP3A4,0.8564387958380905,0.4495130268557072,-0.40692576898238325,False,False,False
DOCKSTRING-58,raw,ADRB2,HSD11B1,0.8706073823168184,0.5514583495382976,-0.3191490327785208,False,True,False
DOCKSTRING-58,raw,ADRB2,DPP4,0.8502057718303513,0.57798995669204,-0.2722158151383113,False,False,False
DOCKSTRING-58,raw,ADRB2,DRD2,0.8554206575509489,0.6556232454164078,-0.19979741213454105,False,False,False
DOCKSTRING-58,raw,ADRB2,DRD3,0.8941953618934627,0.6960284994772064,-0.19816686241625636,False,True,True
DOCKSTRING-58,raw,ADRB2,EGFR,0.8811487740337974,0.6725537734690168,-0.20859500056478064,False,True,False
DOCKSTRING-58,raw,ADRB2,F10,0.8025101907372518,0.5238951224847673,-0.2786150682524845,False,False,False
DOCKSTRING-58,raw,ADRB2,GBA,0.8733012022942301,0.590641041924468,-0.28266016036976216,False,True,False
DOCKSTRING-58,raw,ADRB2,MAPK1,0.7880875917882579,0.6957780427628539,-0.092309549025404,False,False,True
DOCKSTRING-58,raw,ADRB2,MAPK14,0.8740841328030446,0.547182652692186,-0.3269014801108586,False,True,False
DOCKSTRING-58,raw,ADRB2,PLK1,0.8644140910883943,0.6576077434873561,-0.20680634760103822,False,False,False
DOCKSTRING-58,raw,ADRB2,SRC,0.8630961201286039,0.5945965286750075,-0.2684995914535965,False,False,False
DOCKSTRING-58,raw,ADRB2,THRB,0.846148633066467,0.3930092517960103,-0.4531393812704567,False,False,False
DOCKSTRING-58,raw,ADRB2,F2,0.8460397863927771,0.4963317914891687,-0.3497079949036084,False,False,False
DOCKSTRING-58,raw,ADRB2,KDR,0.7400955563663397,0.619626094517009,-0.12046946184933072,False,False,False
DOCKSTRING-58,raw,AKT2,MAOB,0.4653639462192003,-0.08257080624545106,-0.5479347524646514,True,False,False
DOCKSTRING-58,raw,AKT2,CASP3,0.7823412760955178,0.6219181689362365,-0.16042310715928132,False,False,False
DOCKSTRING-58,raw,AKT2,DHFR,0.8061390713554613,0.5821510766750203,-0.22398799468044095,False,False,False
DOCKSTRING-58,raw,AKT2,ESR2,0.7520631822126,0.6403668846070707,-0.11169629760552935,False,False,False
DOCKSTRING-58,raw,AKT2,PTK2,0.8454693670842227,0.6931626223441563,-0.15230674474006645,False,False,True
DOCKSTRING-58,raw,AKT2,FGFR1,0.5965679450621891,0.7036366992428923,0.10706875418070316,False,False,True
DOCKSTRING-58,raw,AKT2,HMGCR,0.7385506965039143,0.6667828377140952,-0.07176785878981906,False,False,False
DOCKSTRING-58,raw,AKT2,HSP90AA1,0.7788505298532687,0.575189524108351,-0.20366100574491774,False,False,False
DOCKSTRING-58,raw,AKT2,KIT,0.7126264040337593,0.7161478823207083,0.0035214782869489314,False,False,True
DOCKSTRING-58,raw,AKT2,MAPKAPK2,0.8703303831914521,0.6976679173965378,-0.1726624657949143,False,False,True
DOCKSTRING-58,raw,AKT2,MAP2K1,0.811506381900538,0.6144440846651402,-0.1970622972353978,False,False,False
DOCKSTRING-58,raw,AKT2,NOS1,0.6598294504877806,0.6288863583569978,-0.030943092130782834,False,False,False
DOCKSTRING-58,raw,AKT2,PARP1,0.8545594669079744,0.5586770009442691,-0.29588246596370527,False,False,False
DOCKSTRING-58,raw,AKT2,PDE5A,0.8553876609995529,0.465504235396616,-0.3898834256029369,False,False,False
DOCKSTRING-58,raw,AKT2,PGR,0.8120614911501063,0.5235611564924697,-0.2885003346576366,False,False,False
DOCKSTRING-58,raw,AKT2,PTPN1,0.6756234430967598,0.653984773260191,-0.021638669836568813,False,False,False
DOCKSTRING-58,raw,AKT2,ROCK1,0.8814906917492438,0.731019982258385,-0.15047070949085872,False,True,True
DOCKSTRING-58,raw,AKT2,AKT1,0.8632698596429165,0.6431767938973187,-0.22009306574559773,False,False,False
DOCKSTRING-58,raw,AKT2,AR,0.6288615233179586,0.3612570323977329,-0.26760449092022576,False,False,False
DOCKSTRING-58,raw,AKT2,CDK2,0.8663991643309458,0.6980811538881124,-0.16831801044283334,False,False,True
DOCKSTRING-58,raw,AKT2,CSF1R,0.8445325787220772,0.6800274142667346,-0.16450516445534258,False,False,False
DOCKSTRING-58,raw,AKT2,ESR1,0.7085280239141346,0.6343568074599824,-0.07417121645415226,False,False,False
DOCKSTRING-58,raw,AKT2,NR3C1,0.856732557212832,0.11732815831911905,-0.739404398893713,False,False,False
DOCKSTRING-58,raw,AKT2,IGF1R,0.8254176751261526,0.60110701670664,-0.2243106584195126,False,False,False
DOCKSTRING-58,raw,AKT2,JAK2,0.8860824490177763,0.6357107179959377,-0.25037173102183863,False,True,False
DOCKSTRING-58,raw,AKT2,LCK,0.8708798204667056,0.6994247436629014,-0.17145507680380423,False,True,True
DOCKSTRING-58,raw,AKT2,MET,0.7558784455624981,0.6062681277185054,-0.1496103178439927,False,False,False
DOCKSTRING-58,raw,AKT2,MMP13,0.684044675543322,0.7083028487026171,0.024258173159295016,False,False,True
DOCKSTRING-58,raw,AKT2,PTGS2,0.7207587479459436,0.5496819122885959,-0.17107683565734777,False,False,False
DOCKSTRING-58,raw,AKT2,PPARA,0.8431458285393115,0.5440415974477473,-0.29910423109156425,False,False,False
DOCKSTRING-58,raw,AKT2,PPARG,0.7506879134197747,0.6462724592259453,-0.10441545419382936,False,False,False
DOCKSTRING-58,raw,AKT2,REN,0.8578078303853774,0.7287568886025511,-0.1290509417828264,False,False,True
DOCKSTRING-58,raw,AKT2,ADORA2A,0.8647261686874789,0.593279426381477,-0.27144674230600185,False,False,False
DOCKSTRING-58,raw,AKT2,ACHE,0.7611727164452178,0.48205446127814255,-0.2791182551670752,False,False,False
DOCKSTRING-58,raw,AKT2,BACE1,0.849277799055904,0.6810348158699505,-0.16824298318595343,False,False,False
DOCKSTRING-58,raw,AKT2,CA2,0.8015083250014557,0.6875607043320935,-0.11394762066936226,False,False,False
DOCKSTRING-58,raw,AKT2,CYP2C9,0.8628172991922318,0.558841162954254,-0.3039761362379778,False,False,False
DOCKSTRING-58,raw,AKT2,CYP3A4,0.8416221108472794,0.6305036022339805,-0.21111850861329895,False,False,False
DOCKSTRING-58,raw,AKT2,HSD11B1,0.8361609878108149,0.35271853534399383,-0.4834424524668211,False,False,False
DOCKSTRING-58,raw,AKT2,DPP4,0.7958079514639248,0.6840539847600526,-0.11175396670387217,False,False,False
DOCKSTRING-58,raw,AKT2,DRD2,0.7924723550939168,0.7163509966361258,-0.076121358457791,False,False,True
DOCKSTRING-58,raw,AKT2,DRD3,0.8240407973653104,0.6889150714580724,-0.13512572590723804,False,False,False
DOCKSTRING-58,raw,AKT2,EGFR,0.8167893238677738,0.6704010692261958,-0.146388254641578,False,False,False
DOCKSTRING-58,raw,AKT2,F10,0.7519373559201944,0.5831591355121133,-0.1687782204080811,False,False,False
DOCKSTRING-58,raw,AKT2,GBA,0.8389547590157479,0.4710113390006165,-0.3679434200151314,False,False,False
DOCKSTRING-58,raw,AKT2,MAPK1,0.8488951753359552,0.6761627315509237,-0.1727324437850315,False,False,False
DOCKSTRING-58,raw,AKT2,MAPK14,0.8148694716684758,0.6396848267200391,-0.17518464494843666,False,False,False
DOCKSTRING-58,raw,AKT2,PLK1,0.8759768013761319,0.6553243038382232,-0.22065249753790872,False,True,False
DOCKSTRING-58,raw,AKT2,SRC,0.8672474774302327,0.6904080083988557,-0.17683946903137693,False,False,False
DOCKSTRING-58,raw,AKT2,THRB,0.7559734239405727,0.22444679565050427,-0.5315266282900684,False,False,False
DOCKSTRING-58,raw,AKT2,F2,0.8229201557767284,0.6187166474906709,-0.2042035082860575,False,False,False
DOCKSTRING-58,raw,AKT2,KDR,0.5843547536940885,0.5986205721695179,0.014265818475429404,False,False,False
DOCKSTRING-58,raw,MAOB,CASP3,0.4469890639345274,-0.14271392407185737,-0.5897029880063848,True,False,False
DOCKSTRING-58,raw,MAOB,DHFR,0.2805483051912341,0.07444067365738206,-0.20610763153385203,False,False,False
DOCKSTRING-58,raw,MAOB,ESR2,0.25767291615126314,0.052083602352507335,-0.2055893137987558,False,False,False
DOCKSTRING-58,raw,MAOB,PTK2,0.4126734693585827,0.000981050309221378,-0.4116924190493613,False,False,False
DOCKSTRING-58,raw,MAOB,FGFR1,0.7261121622793717,-0.023403931282220045,-0.7495160935615918,True,False,False
DOCKSTRING-58,raw,MAOB,HMGCR,0.4418796917073793,-0.1361388988259866,-0.5780185905333659,True,False,False
DOCKSTRING-58,raw,MAOB,HSP90AA1,0.5876841038169311,0.09564025711418613,-0.49204384670274504,False,False,False
DOCKSTRING-58,raw,MAOB,KIT,0.7127396841937642,-0.02066827117216643,-0.7334079553659306,True,False,False
DOCKSTRING-58,raw,MAOB,MAPKAPK2,0.47614795546062555,-0.0200203929162216,-0.49616834837684715,True,False,False
DOCKSTRING-58,raw,MAOB,MAP2K1,0.5199894408529727,-0.01035852961609014,-0.5303479704690629,True,False,False
DOCKSTRING-58,raw,MAOB,NOS1,0.6689720225490617,-0.07171038204007521,-0.7406824045891369,True,False,False
DOCKSTRING-58,raw,MAOB,PARP1,0.4890800823189607,-0.07275882324232903,-0.5618389055612898,True,False,False
DOCKSTRING-58,raw,MAOB,PDE5A,0.5326157246291312,0.07615352418151804,-0.45646220044761315,False,False,False
DOCKSTRING-58,raw,MAOB,PGR,0.4212761386969715,0.0981386671989821,-0.32313747149798944,False,False,False
DOCKSTRING-58,raw,MAOB,PTPN1,0.5786311459704555,-0.008566326171090516,-0.587197472141546,True,False,False
DOCKSTRING-58,raw,MAOB,ROCK1,0.4370375404509246,-0.10565543629314754,-0.5426929767440721,True,False,False
DOCKSTRING-58,raw,MAOB,AKT1,0.44759317433141593,-0.04722045725377562,-0.49481363158519154,True,False,False
DOCKSTRING-58,raw,MAOB,AR,0.46947597488228365,0.2563671253445906,-0.21310884953769305,False,False,False
DOCKSTRING-58,raw,MAOB,CDK2,0.4449099211716618,-0.01780404198836664,-0.46271396316002844,True,False,False
DOCKSTRING-58,raw,MAOB,CSF1R,0.4535256118695207,0.0004816794641809343,-0.45304393240533974,False,False,False
DOCKSTRING-58,raw,MAOB,ESR1,0.30645239923338835,0.031092052980629843,-0.2753603462527585,False,False,False
DOCKSTRING-58,raw,MAOB,NR3C1,0.5522144297582408,0.4009982566001081,-0.15121617315813263,False,False,False
DOCKSTRING-58,raw,MAOB,IGF1R,0.4671659529010053,-0.0051235930378608924,-0.47228954593886624,True,False,False
DOCKSTRING-58,raw,MAOB,JAK2,0.4604158543389187,0.008804108769450434,-0.45161174556946826,False,False,False
DOCKSTRING-58,raw,MAOB,LCK,0.480153172100982,-0.14023782673787574,-0.6203909988388577,True,False,False
DOCKSTRING-58,raw,MAOB,MET,0.6618254583807953,0.1017477383539254,-0.56007772002687,False,False,False
DOCKSTRING-58,raw,MAOB,MMP13,0.7096858396481058,0.005282712353310122,-0.7044031272947957,False,False,False
DOCKSTRING-58,raw,MAOB,PTGS2,0.37983671253713497,0.13725355402110417,-0.2425831585160308,False,False,False
DOCKSTRING-58,raw,MAOB,PPARA,0.5455974171099205,0.12243955345400535,-0.4231578636559151,False,False,False
DOCKSTRING-58,raw,MAOB,PPARG,0.6492538765451148,-0.024407773159077703,-0.6736616497041925,True,False,False
DOCKSTRING-58,raw,MAOB,REN,0.4632579118922629,-0.1593326767791337,-0.6225905886713966,True,False,False
DOCKSTRING-58,raw,MAOB,ADORA2A,0.39331108737461495,0.06003491856740838,-0.33327616880720656,False,False,False
DOCKSTRING-58,raw,MAOB,ACHE,0.31513583840662535,0.1501235345606684,-0.16501230384595694,False,False,False
DOCKSTRING-58,raw,MAOB,BACE1,0.5005390604322341,-0.15364372353770742,-0.6541827839699415,True,False,False
DOCKSTRING-58,raw,MAOB,CA2,0.558569456059854,-0.07189145541879872,-0.6304609114786527,True,False,False
DOCKSTRING-58,raw,MAOB,CYP2C9,0.4326534642231652,0.06311596169874413,-0.3695375025244211,False,False,False
DOCKSTRING-58,raw,MAOB,CYP3A4,0.4044043983015459,-0.1905960994835319,-0.5950004977850778,True,False,False
DOCKSTRING-58,raw,MAOB,HSD11B1,0.43860988561062714,0.28620709493641056,-0.15240279067421658,False,False,False
DOCKSTRING-58,raw,MAOB,DPP4,0.562780582423987,-0.11573605883388938,-0.6785166412578764,True,False,False
DOCKSTRING-58,raw,MAOB,DRD2,0.6658287515027885,-0.004712855274497768,-0.6705416067772862,True,False,False
DOCKSTRING-58,raw,MAOB,DRD3,0.6180229251853714,0.04240023590708354,-0.5756226892782879,False,False,False
DOCKSTRING-58,raw,MAOB,EGFR,0.615737099940676,-0.03802539544779361,-0.6537624953884696,True,False,False
DOCKSTRING-58,raw,MAOB,F10,0.570545050566044,-0.01181270254991053,-0.5823577531159545,True,False,False
DOCKSTRING-58,raw,MAOB,GBA,0.4890166461152975,0.04124580575122182,-0.44777084036407566,False,False,False
DOCKSTRING-58,raw,MAOB,MAPK1,0.4322258657992415,0.02427566806790684,-0.4079501977313347,False,False,False
DOCKSTRING-58,raw,MAOB,MAPK14,0.5393813174513179,-0.04031489661691333,-0.5796962140682312,True,False,False
DOCKSTRING-58,raw,MAOB,PLK1,0.5047162822437984,0.010532764819957841,-0.49418351742384053,False,False,False
DOCKSTRING-58,raw,MAOB,SRC,0.4237691186966276,-0.07626050076464677,-0.5000296194612743,True,False,False
DOCKSTRING-58,raw,MAOB,THRB,0.6615127573570297,0.34919041475521845,-0.3123223426018113,False,False,False
DOCKSTRING-58,raw,MAOB,F2,0.5133266829243959,-0.09196694854258593,-0.6052936314669818,True,False,False
DOCKSTRING-58,raw,MAOB,KDR,0.7660882809906899,0.15216288138603884,-0.6139253996046511,False,False,False
DOCKSTRING-58,raw,CASP3,DHFR,0.7402156034472319,0.5355930175413574,-0.20462258590587457,False,False,False
DOCKSTRING-58,raw,CASP3,ESR2,0.6582590722364311,0.41787321576607145,-0.24038585647035965,False,False,False
DOCKSTRING-58,raw,CASP3,PTK2,0.7800603206379256,0.6092825175662079,-0.17077780307171775,False,False,False
DOCKSTRING-58,raw,CASP3,FGFR1,0.5783904461603313,0.564598587884748,-0.013791858275583269,False,False,False
DOCKSTRING-58,raw,CASP3,HMGCR,0.7730930041767669,0.6864497092209108,-0.0866432949558561,False,False,False
DOCKSTRING-58,raw,CASP3,HSP90AA1,0.7188732765065536,0.47369428706753186,-0.24517898943902178,False,False,False
DOCKSTRING-58,raw,CASP3,KIT,0.6479530705074965,0.5772010564233441,-0.07075201408415244,False,False,False
DOCKSTRING-58,raw,CASP3,MAPKAPK2,0.8203871344314482,0.6084267153025106,-0.2119604191289376,False,False,False
DOCKSTRING-58,raw,CASP3,MAP2K1,0.81159680987814,0.5359847201291706,-0.27561208974896934,False,False,False
DOCKSTRING-58,raw,CASP3,NOS1,0.6728038765893013,0.5813276666338458,-0.09147620995545547,False,False,False
DOCKSTRING-58,raw,CASP3,PARP1,0.826159979582472,0.6264377948751791,-0.19972218470729286,False,False,False
DOCKSTRING-58,raw,CASP3,PDE5A,0.8564785763000277,0.4500507466151276,-0.40642782968490004,False,False,False
DOCKSTRING-58,raw,CASP3,PGR,0.7271367064229246,0.4208068265930003,-0.3063298798299243,False,False,False
DOCKSTRING-58,raw,CASP3,PTPN1,0.6707426070243739,0.5850477152353679,-0.08569489178900602,False,False,False
DOCKSTRING-58,raw,CASP3,ROCK1,0.8178883820514582,0.6768336718191944,-0.1410547102322638,False,False,False
DOCKSTRING-58,raw,CASP3,AKT1,0.8416424563528616,0.5374495277012402,-0.3041929286516214,False,False,False
DOCKSTRING-58,raw,CASP3,AR,0.5153560803601256,0.1886967697866926,-0.326659310573433,False,False,False
DOCKSTRING-58,raw,CASP3,CDK2,0.794609520469052,0.6152947777582969,-0.1793147427107551,False,False,False
DOCKSTRING-58,raw,CASP3,CSF1R,0.7416427380374485,0.5835031934401291,-0.15813954459731938,False,False,False
DOCKSTRING-58,raw,CASP3,ESR1,0.6296051750718199,0.4556971816392738,-0.1739079934325461,False,False,False
DOCKSTRING-58,raw,CASP3,NR3C1,0.8097950689383089,0.011176736006089129,-0.7986183329322197,False,False,False
DOCKSTRING-58,raw,CASP3,IGF1R,0.7841646350348116,0.5753199738685356,-0.20884466116627598,False,False,False
DOCKSTRING-58,raw,CASP3,JAK2,0.8059909076301391,0.5962102192775297,-0.20978068835260943,False,False,False
DOCKSTRING-58,raw,CASP3,LCK,0.806648873987862,0.7164964489274045,-0.09015242506045751,False,False,True
DOCKSTRING-58,raw,CASP3,MET,0.7070145204931073,0.3867843994879196,-0.3202301210051877,False,False,False
DOCKSTRING-58,raw,CASP3,MMP13,0.6740484050038444,0.5285520776924919,-0.14549632731135254,False,False,False
DOCKSTRING-58,raw,CASP3,PTGS2,0.648772323347985,0.4038584770433679,-0.24491384630461704,False,False,False
DOCKSTRING-58,raw,CASP3,PPARA,0.790804861208803,0.34763273807856626,-0.44317212313023674,False,False,False
DOCKSTRING-58,raw,CASP3,PPARG,0.7247986361636022,0.5575938886981276,-0.16720474746547453,False,False,False
DOCKSTRING-58,raw,CASP3,REN,0.7857013264066679,0.702101581094323,-0.08359974531234493,False,False,True
DOCKSTRING-58,raw,CASP3,ADORA2A,0.7724497416016343,0.49381371149250497,-0.2786360301091293,False,False,False
DOCKSTRING-58,raw,CASP3,ACHE,0.6774028202253959,0.29580420807382646,-0.3815986121515694,False,False,False
DOCKSTRING-58,raw,CASP3,BACE1,0.8261351448845216,0.723220909279165,-0.10291423560535651,False,False,True
DOCKSTRING-58,raw,CASP3,CA2,0.8034789836522844,0.6624100526759543,-0.1410689309763301,False,False,False
DOCKSTRING-58,raw,CASP3,CYP2C9,0.8199537971854663,0.43791541191657396,-0.3820383852688924,False,False,False
DOCKSTRING-58,raw,CASP3,CYP3A4,0.7872472566106213,0.6483711488861829,-0.13887610772443848,False,False,False
DOCKSTRING-58,raw,CASP3,HSD11B1,0.8075737971730632,0.23119841503409097,-0.5763753821389722,False,False,False
DOCKSTRING-58,raw,CASP3,DPP4,0.7956938722012448,0.6842722233788587,-0.11142164882238603,False,False,False
DOCKSTRING-58,raw,CASP3,DRD2,0.7322391519152112,0.5732546908687229,-0.15898446104648822,False,False,False
DOCKSTRING-58,raw,CASP3,DRD3,0.7875288244635072,0.5416569137826834,-0.2458719106808238,False,False,False
DOCKSTRING-58,raw,CASP3,EGFR,0.7895084830473338,0.5921334215280041,-0.1973750615193297,False,False,False
DOCKSTRING-58,raw,CASP3,F10,0.7717556376020062,0.5443038463869229,-0.2274517912150833,False,False,False
DOCKSTRING-58,raw,CASP3,GBA,0.8386853227152106,0.4774220334856008,-0.36126328922960976,False,False,False
DOCKSTRING-58,raw,CASP3,MAPK1,0.7622930971010365,0.5167282724651244,-0.24556482463591212,False,False,False
DOCKSTRING-58,raw,CASP3,MAPK14,0.7814083074907757,0.6251829827084103,-0.1562253247823654,False,False,False
DOCKSTRING-58,raw,CASP3,PLK1,0.7907359040433223,0.5631469607218802,-0.22758894332144208,False,False,False
