support_kind,surface,support_id,target_a,target_b,correlation,percentile_rank
scaffold,residual,1,MAPKAPK2,MET,-0.17170795129895,0.248677248677249
scaffold,residual,1,MAPKAPK2,PLK1,0.0661304010443791,0.73015873015873
scaffold,residual,1,MAPKAPK2,ROCK1,0.0245203724549832,0.666666666666667
scaffold,residual,1,MAPKAPK2,SRC,-0.011237753506823,0.582010582010582
scaffold,residual,1,MET,PLK1,-0.200036088044801,0.201058201058201
scaffold,residual,1,MET,ROCK1,-0.302737960715328,0.0687830687830688
scaffold,residual,1,MET,SRC,-0.309747485291891,0.0582010582010582
scaffold,residual,1,PLK1,ROCK1,0.0750654085227667,0.746031746031746
scaffold,residual,1,PLK1,SRC,0.135624955118277,0.851851851851852
scaffold,residual,1,ROCK1,SRC,0.227665415912102,0.947089947089947
scaffold,residual,2,ABL1,AKT1,-0.394782908474126,0.0264550264550265
scaffold,residual,2,ABL1,AKT2,-0.1392121466322,0.328042328042328
scaffold,residual,2,ABL1,CDK2,-0.283289766403097,0.0952380952380952
scaffold,residual,2,ABL1,CSF1R,-0.0135919439135795,0.566137566137566
scaffold,residual,2,ABL1,EGFR,-0.0875549344437962,0.428571428571429
scaffold,residual,2,ABL1,FGFR1,0.361888977828188,0.968253968253968
scaffold,residual,2,ABL1,IGF1R,-0.314948064576108,0.0529100529100529
scaffold,residual,2,ABL1,JAK2,-0.220255232407082,0.174603174603175
scaffold,residual,2,ABL1,KDR,0.39591630483022,0.984126984126984
scaffold,residual,2,ABL1,KIT,0.188042088443496,0.904761904761905
scaffold,residual,2,ABL1,LCK,-0.129073682834721,0.35978835978836
scaffold,residual,2,ABL1,MAP2K1,-0.28177904338981,0.100529100529101
scaffold,residual,2,ABL1,MAPK1,-0.19685733037816,0.211640211640212
scaffold,residual,2,ABL1,MAPK14,-0.0122455443463214,0.582010582010582
scaffold,residual,2,ABL1,MAPKAPK2,-0.153274124781806,0.296296296296296
scaffold,residual,2,ABL1,MET,0.177494148184382,0.894179894179894
scaffold,residual,2,ABL1,PLK1,-0.239110810137106,0.142857142857143
scaffold,residual,2,ABL1,ROCK1,-0.409213247224731,0.0158730158730159
scaffold,residual,2,ABL1,SRC,-0.226809605374579,0.158730158730159
scaffold,residual,2,AKT1,AKT2,0.180216707798014,0.899470899470899
scaffold,residual,2,AKT1,CDK2,0.115470276689516,0.82010582010582
scaffold,residual,2,AKT1,CSF1R,-0.241491422637324,0.137566137566138
scaffold,residual,2,AKT1,EGFR,-0.0548159577778567,0.481481481481481
scaffold,residual,2,AKT1,FGFR1,-0.274474238178149,0.105820105820106
scaffold,residual,2,AKT1,IGF1R,-0.0560800872951034,0.476190476190476
scaffold,residual,2,AKT1,JAK2,-0.0336788181269328,0.53968253968254
scaffold,residual,2,AKT1,KDR,-0.304995537098163,0.0582010582010582
scaffold,residual,2,AKT1,KIT,-0.184629884428008,0.227513227513228
scaffold,residual,2,AKT1,LCK,0.00146145095081582,0.597883597883598
scaffold,residual,2,AKT1,MAP2K1,0.40163880150942,0.989417989417989
scaffold,residual,2,AKT1,MAPK1,-0.0190536380384858,0.560846560846561
scaffold,residual,2,AKT1,MAPK14,-0.130934650259207,0.343915343915344
scaffold,residual,2,AKT1,MAPKAPK2,0.0230386835046288,0.656084656084656
scaffold,residual,2,AKT1,MET,-0.195773463034875,0.216931216931217
scaffold,residual,2,AKT1,PLK1,0.129991494926775,0.835978835978836
scaffold,residual,2,AKT1,ROCK1,0.369915506282701,0.973544973544973
scaffold,residual,2,AKT1,SRC,0.113957313173139,0.814814814814815
scaffold,residual,2,AKT2,CDK2,-0.0455712328949475,0.502645502645503
scaffold,residual,2,AKT2,CSF1R,-0.120054057683244,0.380952380952381
scaffold,residual,2,AKT2,EGFR,-0.103889976491952,0.396825396825397
scaffold,residual,2,AKT2,FGFR1,-0.0800333121508163,0.44973544973545
scaffold,residual,2,AKT2,IGF1R,-0.0935139927394128,0.417989417989418
scaffold,residual,2,AKT2,JAK2,-0.120952177483824,0.375661375661376
scaffold,residual,2,AKT2,KDR,-0.141340152224742,0.317460317460317
scaffold,residual,2,AKT2,KIT,-0.123081013590023,0.365079365079365
scaffold,residual,2,AKT2,LCK,0.0260702581601015,0.666666666666667
scaffold,residual,2,AKT2,MAP2K1,0.0745355441750166,0.761904761904762
scaffold,residual,2,AKT2,MAPK1,0.00561627936041114,0.619047619047619
scaffold,residual,2,AKT2,MAPK14,-0.0746057128945771,0.46031746031746
scaffold,residual,2,AKT2,MAPKAPK2,-0.0206340243148212,0.555555555555556
scaffold,residual,2,AKT2,MET,-0.157774659272117,0.28042328042328
scaffold,residual,2,AKT2,PLK1,-0.0128828952949407,0.571428571428571
scaffold,residual,2,AKT2,ROCK1,0.157209904422618,0.873015873015873
scaffold,residual,2,AKT2,SRC,0.0449025258606597,0.698412698412698
scaffold,residual,2,CDK2,CSF1R,-0.0123063732853157,0.576719576719577
scaffold,residual,2,CDK2,EGFR,0.070556047025503,0.751322751322751
scaffold,residual,2,CDK2,FGFR1,-0.371875091066086,0.0317460317460317
scaffold,residual,2,CDK2,IGF1R,0.148658464174591,0.857142857142857
scaffold,residual,2,CDK2,JAK2,0.21521436917202,0.936507936507937
scaffold,residual,2,CDK2,KDR,-0.284752347403595,0.0899470899470899
scaffold,residual,2,CDK2,KIT,-0.225248431652705,0.164021164021164
scaffold,residual,2,CDK2,LCK,0.0748322222744923,0.767195767195767
scaffold,residual,2,CDK2,MAP2K1,0.00444412825091419,0.603174603174603
scaffold,residual,2,CDK2,MAPK1,0.197405354582934,0.91005291005291
scaffold,residual,2,CDK2,MAPK14,-0.0981495074601474,0.402116402116402
scaffold,residual,2,CDK2,MAPKAPK2,0.208572394519632,0.925925925925926
scaffold,residual,2,CDK2,MET,-0.221933292562146,0.169312169312169
scaffold,residual,2,CDK2,PLK1,0.0570749069027983,0.724867724867725
scaffold,residual,2,CDK2,ROCK1,0.132828013551645,0.841269841269841
scaffold,residual,2,CDK2,SRC,0.0555024080317878,0.714285714285714
scaffold,residual,2,CSF1R,EGFR,-0.180659876479064,0.232804232804233
scaffold,residual,2,CSF1R,FGFR1,-0.0884256838735486,0.423280423280423
scaffold,residual,2,CSF1R,IGF1R,0.105364994583333,0.804232804232804
scaffold,residual,2,CSF1R,JAK2,0.0686194154032129,0.746031746031746
scaffold,residual,2,CSF1R,KDR,-0.134229349373626,0.338624338624339
scaffold,residual,2,CSF1R,KIT,0.094089956325791,0.788359788359788
scaffold,residual,2,CSF1R,LCK,0.0353635716203547,0.682539682539683
scaffold,residual,2,CSF1R,MAP2K1,-0.273654627370538,0.111111111111111
scaffold,residual,2,CSF1R,MAPK1,0.0183919439256402,0.645502645502645
scaffold,residual,2,CSF1R,MAPK14,0.169608750417091,0.883597883597884
scaffold,residual,2,CSF1R,MAPKAPK2,-0.0623443971853775,0.465608465608466
scaffold,residual,2,CSF1R,MET,-0.0845403029008305,0.444444444444444
scaffold,residual,2,CSF1R,PLK1,-0.0782693966842283,0.455026455026455
scaffold,residual,2,CSF1R,ROCK1,-0.0215103515218041,0.55026455026455
scaffold,residual,2,CSF1R,SRC,-0.0464927042534486,0.497354497354497
scaffold,residual,2,EGFR,FGFR1,-0.122086161701637,0.37037037037037
scaffold,residual,2,EGFR,IGF1R,0.021186158146974,0.650793650793651
scaffold,residual,2,EGFR,JAK2,0.0391430094982955,0.693121693121693
scaffold,residual,2,EGFR,KDR,-0.0584380593940509,0.470899470899471
scaffold,residual,2,EGFR,KIT,-0.040487010745138,0.518518518518518
scaffold,residual,2,EGFR,LCK,-0.0529018901954156,0.486772486772487
scaffold,residual,2,EGFR,MAP2K1,0.0469407439562464,0.703703703703704
scaffold,residual,2,EGFR,MAPK1,0.00479444288153775,0.613756613756614
scaffold,residual,2,EGFR,MAPK14,-0.150059545409621,0.301587301587302
scaffold,residual,2,EGFR,MAPKAPK2,0.0255009298367412,0.661375661375661
scaffold,residual,2,EGFR,MET,-0.0295786701578931,0.544973544973545
scaffold,residual,2,EGFR,PLK1,-0.0339305328332217,0.534391534391534
scaffold,residual,2,EGFR,ROCK1,-0.0385967736958798,0.523809523809524
scaffold,residual,2,EGFR,SRC,-0.0852464687785842,0.439153439153439
scaffold,residual,2,FGFR1,IGF1R,-0.257460563378766,0.121693121693122
scaffold,residual,2,FGFR1,JAK2,-0.345747379436899,0.037037037037037
scaffold,residual,2,FGFR1,KDR,0.376533388942277,0.978835978835979
scaffold,residual,2,FGFR1,KIT,0.217236026891731,0.941798941798942
scaffold,residual,2,FGFR1,LCK,-0.200076904411272,0.206349206349206
scaffold,residual,2,FGFR1,MAP2K1,-0.155206309307914,0.291005291005291
scaffold,residual,2,FGFR1,MAPK1,-0.230085233307342,0.153439153439153
scaffold,residual,2,FGFR1,MAPK14,-0.00906757508492216,0.587301587301587
scaffold,residual,2,FGFR1,MAPKAPK2,-0.214718009153026,0.185185185185185
scaffold,residual,2,FGFR1,MET,0.214827842472904,0.931216931216931
scaffold,residual,2,FGFR1,PLK1,-0.247798093795346,0.126984126984127
scaffold,residual,2,FGFR1,ROCK1,-0.292245872696662,0.0846560846560847
scaffold,residual,2,FGFR1,SRC,-0.217724520101548,0.17989417989418
scaffold,residual,2,IGF1R,JAK2,0.201903658795465,0.920634920634921
scaffold,residual,2,IGF1R,KDR,-0.29408335369968,0.0687830687830688
scaffold,residual,2,IGF1R,KIT,-0.172669836493782,0.253968253968254
scaffold,residual,2,IGF1R,LCK,0.0670935811779107,0.740740740740741
scaffold,residual,2,IGF1R,MAP2K1,-0.0868977729442527,0.433862433862434
scaffold,residual,2,IGF1R,MAPK1,0.156251612558577,0.867724867724868
scaffold,residual,2,IGF1R,MAPK14,0.120834211748135,0.825396825396825
scaffold,residual,2,IGF1R,MAPKAPK2,0.02888995026055,0.677248677248677
scaffold,residual,2,IGF1R,MET,-0.171851167379494,0.259259259259259
scaffold,residual,2,IGF1R,PLK1,0.0609408194518248,0.735449735449735
scaffold,residual,2,IGF1R,ROCK1,0.00810050477825352,0.624338624338624
scaffold,residual,2,IGF1R,SRC,0.0288404873519287,0.671957671957672
scaffold,residual,2,JAK2,KDR,-0.328039235267803,0.0423280423280423
scaffold,residual,2,JAK2,KIT,-0.136897834893752,0.333333333333333
scaffold,residual,2,JAK2,LCK,0.123831873854069,0.830687830687831
scaffold,residual,2,JAK2,MAP2K1,-0.159164112578816,0.275132275132275
scaffold,residual,2,JAK2,MAPK1,0.168706641622859,0.878306878306878
scaffold,residual,2,JAK2,MAPK14,-0.0501315102482606,0.492063492063492
scaffold,residual,2,JAK2,MAPKAPK2,0.137739001915395,0.846560846560847
scaffold,residual,2,JAK2,MET,-0.236231098724227,0.148148148148148
scaffold,residual,2,JAK2,PLK1,0.248667784962833,0.957671957671958
scaffold,residual,2,JAK2,ROCK1,0.0117671778298986,0.62962962962963
scaffold,residual,2,JAK2,SRC,0.0760535003844628,0.772486772486772
scaffold,residual,2,KDR,KIT,0.199067149001428,0.915343915343915
scaffold,residual,2,KDR,LCK,-0.431552799742453,0
scaffold,residual,2,KDR,MAP2K1,-0.20325536842289,0.201058201058201
scaffold,residual,2,KDR,MAPK1,-0.149977737245621,0.306878306878307
scaffold,residual,2,KDR,MAPK14,-0.129803425439104,0.349206349206349
scaffold,residual,2,KDR,MAPKAPK2,-0.163694948316393,0.26984126984127
scaffold,residual,2,KDR,MET,0.424712296642944,0.994708994708995
scaffold,residual,2,KDR,PLK1,-0.29389215226092,0.0740740740740741
scaffold,residual,2,KDR,ROCK1,-0.41111913772761,0.00529100529100529
scaffold,residual,2,KDR,SRC,-0.409842788064309,0.0105820105820106
scaffold,residual,2,KIT,LCK,-0.246992750239997,0.132275132275132
scaffold,residual,2,KIT,MAP2K1,-0.192967607874499,0.222222222222222
scaffold,residual,2,KIT,MAPK1,-0.094118557625943,0.412698412698413
scaffold,residual,2,KIT,MAPK14,-0.108496055853268,0.391534391534392
scaffold,residual,2,KIT,MAPKAPK2,-0.1553639764087,0.285714285714286
scaffold,residual,2,KIT,MET,0.155220291129855,0.862433862433862
scaffold,residual,2,KIT,PLK1,-0.129198350593042,0.354497354497354
scaffold,residual,2,KIT,ROCK1,-0.272745089969133,0.116402116402116
scaffold,residual,2,KIT,SRC,-0.294121335018776,0.0634920634920635
scaffold,residual,2,LCK,MAP2K1,0.0568491723691951,0.71957671957672
scaffold,residual,2,LCK,MAPK1,-0.119923919587425,0.386243386243386
scaffold,residual,2,LCK,MAPK14,0.1755153520257,0.888888888888889
scaffold,residual,2,LCK,MAPKAPK2,0.00462051145556277,0.608465608465608
scaffold,residual,2,LCK,MET,-0.39988799320033,0.0211640211640212
scaffold,residual,2,LCK,PLK1,0.0840857257660962,0.777777777777778
scaffold,residual,2,LCK,ROCK1,0.233446981684646,0.947089947089947
scaffold,residual,2,LCK,SRC,0.469021501786003,1
scaffold,residual,2,MAP2K1,MAPK1,-0.173803847871151,0.243386243386243
scaffold,residual,2,MAP2K1,MAPK14,-0.0357656385164391,0.529100529100529
scaffold,residual,2,MAP2K1,MAPKAPK2,-0.00824945139645198,0.592592592592593
scaffold,residual,2,MAP2K1,MET,-0.139697602363542,0.322751322751323
scaffold,residual,2,MAP2K1,PLK1,0.0183683018475361,0.64021164021164
scaffold,residual,2,MAP2K1,ROCK1,0.301963493579475,0.962962962962963
scaffold,residual,2,MAP2K1,SRC,0.102091595740768,0.798941798941799
scaffold,residual,2,MAPK1,MAPK14,-0.211613412220398,0.19047619047619
scaffold,residual,2,MAPK1,MAPKAPK2,0.107542280106737,0.80952380952381
scaffold,residual,2,MAPK1,MET,-0.043790214761327,0.513227513227513
scaffold,residual,2,MAPK1,PLK1,0.0721868348820769,0.756613756613757
scaffold,residual,2,MAPK1,ROCK1,-0.141577311162425,0.312169312169312
scaffold,residual,2,MAPK1,SRC,-0.0441618580925112,0.507936507936508
scaffold,residual,2,MAPK14,MAPKAPK2,-0.0966336821556591,0.407407407407407
scaffold,residual,2,MAPK14,MET,-0.208076525536436,0.195767195767196
scaffold,residual,2,MAPK14,PLK1,-0.168142081640438,0.264550264550265
scaffold,residual,2,MAPK14,ROCK1,0.0591307567279023,0.73015873015873
scaffold,residual,2,MAPK14,SRC,0.0963437974704503,0.793650793650794
scaffold,residual,2,MAPKAPK2,MET,-0.173369506597881,0.248677248677249
scaffold,residual,2,MAPKAPK2,PLK1,0.054207927803491,0.708994708994709
scaffold,residual,2,MAPKAPK2,ROCK1,0.014604255337856,0.634920634920635
scaffold,residual,2,MAPKAPK2,SRC,0.0390890968805868,0.687830687830688
scaffold,residual,2,MET,PLK1,-0.174975268002749,0.238095238095238
scaffold,residual,2,MET,ROCK1,-0.292941905708247,0.0793650793650794
scaffold,residual,2,MET,SRC,-0.322407007540136,0.0476190476190476
scaffold,residual,2,PLK1,ROCK1,0.0902349949931582,0.783068783068783
scaffold,residual,2,PLK1,SRC,0.137889303943264,0.851851851851852
scaffold,residual,2,ROCK1,SRC,0.245613164819956,0.952380952380952
scaffold,residual,3,ABL1,AKT1,-0.427276811653137,0.00529100529100529
scaffold,residual,3,ABL1,AKT2,-0.135659606805501,0.306878306878307
scaffold,residual,3,ABL1,CDK2,-0.257038511821628,0.111111111111111
scaffold,residual,3,ABL1,CSF1R,-0.0258835346208655,0.544973544973545
scaffold,residual,3,ABL1,EGFR,-0.0902775234187961,0.433862433862434
scaffold,residual,3,ABL1,FGFR1,0.388942275341265,0.973544973544973
scaffold,residual,3,ABL1,IGF1R,-0.257250209097682,0.105820105820106
scaffold,residual,3,ABL1,JAK2,-0.213183044724665,0.17989417989418
scaffold,residual,3,ABL1,KDR,0.360173657336063,0.968253968253968
scaffold,residual,3,ABL1,KIT,0.2233552096841,0.947089947089947
scaffold,residual,3,ABL1,LCK,-0.11304648153488,0.391534391534392
scaffold,residual,3,ABL1,MAP2K1,-0.250257705380017,0.121693121693122
scaffold,residual,3,ABL1,MAPK1,-0.147734056651269,0.285714285714286
scaffold,residual,3,ABL1,MAPK14,-0.0523230386326304,0.481481481481481
scaffold,residual,3,ABL1,MAPKAPK2,-0.110253713360926,0.402116402116402
scaffold,residual,3,ABL1,MET,0.127974364573873,0.841269841269841
scaffold,residual,3,ABL1,PLK1,-0.287511392476847,0.0740740740740741
scaffold,residual,3,ABL1,ROCK1,-0.426324652238319,0.0105820105820106
scaffold,residual,3,ABL1,SRC,-0.242527067331121,0.137566137566138
scaffold,residual,3,AKT1,AKT2,0.148657133905946,0.878306878306878
scaffold,residual,3,AKT1,CDK2,0.0238724038830962,0.671957671957672
scaffold,residual,3,AKT1,CSF1R,-0.148408179168885,0.28042328042328
scaffold,residual,3,AKT1,EGFR,-0.0337097277045867,0.513227513227513
scaffold,residual,3,AKT1,FGFR1,-0.299264322119702,0.0529100529100529
scaffold,residual,3,AKT1,IGF1R,-0.0823038692106638,0.444444444444444
scaffold,residual,3,AKT1,JAK2,-0.00950993087420952,0.592592592592593
scaffold,residual,3,AKT1,KDR,-0.27938960752364,0.0899470899470899
scaffold,residual,3,AKT1,KIT,-0.200461951978078,0.211640211640212
scaffold,residual,3,AKT1,LCK,0.00190043438759909,0.624338624338624
scaffold,residual,3,AKT1,MAP2K1,0.398424475175223,0.978835978835979
scaffold,residual,3,AKT1,MAPK1,-0.03884194497071,0.502645502645503
scaffold,residual,3,AKT1,MAPK14,-0.124951801297594,0.343915343915344
scaffold,residual,3,AKT1,MAPKAPK2,0.00414505928163638,0.634920634920635
scaffold,residual,3,AKT1,MET,-0.124382563135861,0.354497354497354
scaffold,residual,3,AKT1,PLK1,0.101611803242371,0.788359788359788
scaffold,residual,3,AKT1,ROCK1,0.41885582796996,0.989417989417989
scaffold,residual,3,AKT1,SRC,0.111502563649005,0.804232804232804
scaffold,residual,3,AKT2,CDK2,-0.00745605285745263,0.603174603174603
scaffold,residual,3,AKT2,CSF1R,-0.0783911536313365,0.455026455026455
scaffold,residual,3,AKT2,EGFR,-0.129719643116147,0.312169312169312
scaffold,residual,3,AKT2,FGFR1,-0.0800691122376065,0.44973544973545
scaffold,residual,3,AKT2,IGF1R,-0.127685528631236,0.328042328042328
scaffold,residual,3,AKT2,JAK2,-0.124753780137287,0.349206349206349
scaffold,residual,3,AKT2,KDR,-0.138586555299231,0.301587301587302
scaffold,residual,3,AKT2,KIT,-0.121866434901362,0.365079365079365
scaffold,residual,3,AKT2,LCK,0.043436889543249,0.703703703703704
scaffold,residual,3,AKT2,MAP2K1,0.057091909918467,0.73015873015873
scaffold,residual,3,AKT2,MAPK1,-0.0580971190396677,0.470899470899471
scaffold,residual,3,AKT2,MAPK14,-0.129559356064726,0.317460317460317
scaffold,residual,3,AKT2,MAPKAPK2,0.0393406610063886,0.687830687830688
scaffold,residual,3,AKT2,MET,-0.110689736415049,0.396825396825397
scaffold,residual,3,AKT2,PLK1,-0.0138996267310798,0.576719576719577
scaffold,residual,3,AKT2,ROCK1,0.187787889101257,0.920634920634921
scaffold,residual,3,AKT2,SRC,0.0417763434413912,0.693121693121693
scaffold,residual,3,CDK2,CSF1R,-0.00306483903063184,0.619047619047619
scaffold,residual,3,CDK2,EGFR,0.0733466967788523,0.756613756613757
scaffold,residual,3,CDK2,FGFR1,-0.360898746779134,0.0317460317460317
scaffold,residual,3,CDK2,IGF1R,0.125230327842673,0.835978835978836
scaffold,residual,3,CDK2,JAK2,0.225351049896135,0.952380952380952
scaffold,residual,3,CDK2,KDR,-0.323630828550606,0.0476190476190476
scaffold,residual,3,CDK2,KIT,-0.226277049144183,0.153439153439153
scaffold,residual,3,CDK2,LCK,0.0942712529728933,0.767195767195767
scaffold,residual,3,CDK2,MAP2K1,-0.0314910806007611,0.523809523809524
scaffold,residual,3,CDK2,MAPK1,0.149923163681364,0.883597883597884
scaffold,residual,3,CDK2,MAPK14,-0.025458515917506,0.55026455026455
scaffold,residual,3,CDK2,MAPKAPK2,0.187024778852748,0.915343915343915
scaffold,residual,3,CDK2,MET,-0.232104556852571,0.148148148148148
scaffold,residual,3,CDK2,PLK1,0.161488184013445,0.899470899470899
scaffold,residual,3,CDK2,ROCK1,0.124150041043458,0.830687830687831
scaffold,residual,3,CDK2,SRC,0.0832685492328303,0.761904761904762
scaffold,residual,3,CSF1R,EGFR,-0.191658557441335,0.227513227513228
scaffold,residual,3,CSF1R,FGFR1,-0.125383167557504,0.338624338624339
scaffold,residual,3,CSF1R,IGF1R,0.116059441746611,0.814814814814815
scaffold,residual,3,CSF1R,JAK2,0.116030022380849,0.80952380952381
scaffold,residual,3,CSF1R,KDR,-0.186875409140373,0.238095238095238
scaffold,residual,3,CSF1R,KIT,0.069263085057472,0.751322751322751
scaffold,residual,3,CSF1R,LCK,0.0253950195274038,0.677248677248677
scaffold,residual,3,CSF1R,MAP2K1,-0.270530875897245,0.100529100529101
scaffold,residual,3,CSF1R,MAPK1,0.0531219927051048,0.724867724867725
scaffold,residual,3,CSF1R,MAPK14,0.196885380086368,0.931216931216931
scaffold,residual,3,CSF1R,MAPKAPK2,-0.0942881676081424,0.428571428571429
scaffold,residual,3,CSF1R,MET,-0.215120392030957,0.174603174603175
scaffold,residual,3,CSF1R,PLK1,-0.0121955477600496,0.587301587301587
scaffold,residual,3,CSF1R,ROCK1,-0.00349688670000844,0.613756613756614
scaffold,residual,3,CSF1R,SRC,-0.00637245229394523,0.608465608465608
scaffold,residual,3,EGFR,FGFR1,-0.0973213927757275,0.423280423280423
scaffold,residual,3,EGFR,IGF1R,-0.0134962470320426,0.582010582010582
scaffold,residual,3,EGFR,JAK2,-0.034800257220404,0.507936507936508
scaffold,residual,3,EGFR,KDR,-0.0468065998844761,0.486772486772487
scaffold,residual,3,EGFR,KIT,-0.0331334163136262,0.518518518518518
scaffold,residual,3,EGFR,LCK,-0.0457015489801329,0.492063492063492
scaffold,residual,3,EGFR,MAP2K1,0.100897891697523,0.783068783068783
scaffold,residual,3,EGFR,MAPK1,0.0138503212211977,0.656084656084656
scaffold,residual,3,EGFR,MAPK14,-0.143074596014309,0.291005291005291
scaffold,residual,3,EGFR,MAPKAPK2,-0.0156597687106835,0.571428571428571
