selection_source,calibration_ligands,repetition,target_index,target
calibration_sample,5000,73,4,CSF1R
calibration_sample,5000,73,5,EGFR
calibration_sample,5000,73,8,JAK2
calibration_sample,5000,73,9,KDR
calibration_sample,5000,73,11,LCK
calibration_sample,5000,73,15,MAPKAPK2
calibration_sample,5000,73,18,PTK2
calibration_sample,5000,74,1,AKT1
calibration_sample,5000,74,3,CDK2
calibration_sample,5000,74,4,CSF1R
calibration_sample,5000,74,5,EGFR
calibration_sample,5000,74,7,IGF1R
calibration_sample,5000,74,9,KDR
calibration_sample,5000,74,18,PTK2
calibration_sample,5000,74,20,SRC
calibration_sample,5000,75,1,AKT1
calibration_sample,5000,75,4,CSF1R
calibration_sample,5000,75,5,EGFR
calibration_sample,5000,75,8,JAK2
calibration_sample,5000,75,9,KDR
calibration_sample,5000,75,11,LCK
calibration_sample,5000,75,15,MAPKAPK2
calibration_sample,5000,75,18,PTK2
calibration_sample,5000,76,1,AKT1
calibration_sample,5000,76,4,CSF1R
calibration_sample,5000,76,5,EGFR
calibration_sample,5000,76,8,JAK2
calibration_sample,5000,76,9,KDR
calibration_sample,5000,76,15,MAPKAPK2
calibration_sample,5000,76,18,PTK2
calibration_sample,5000,76,20,SRC
calibration_sample,5000,77,1,AKT1
calibration_sample,5000,77,4,CSF1R
calibration_sample,5000,77,5,EGFR
calibration_sample,5000,77,8,JAK2
calibration_sample,5000,77,9,KDR
calibration_sample,5000,77,15,MAPKAPK2
calibration_sample,5000,77,18,PTK2
calibration_sample,5000,77,20,SRC
calibration_sample,5000,78,1,AKT1
calibration_sample,5000,78,3,CDK2
calibration_sample,5000,78,4,CSF1R
calibration_sample,5000,78,5,EGFR
calibration_sample,5000,78,7,IGF1R
calibration_sample,5000,78,9,KDR
calibration_sample,5000,78,11,LCK
calibration_sample,5000,78,17,PLK1
calibration_sample,5000,79,1,AKT1
calibration_sample,5000,79,3,CDK2
calibration_sample,5000,79,4,CSF1R
calibration_sample,5000,79,5,EGFR
calibration_sample,5000,79,7,IGF1R
calibration_sample,5000,79,9,KDR
calibration_sample,5000,79,11,LCK
calibration_sample,5000,79,17,PLK1
calibration_sample,5000,80,1,AKT1
calibration_sample,5000,80,3,CDK2
calibration_sample,5000,80,4,CSF1R
calibration_sample,5000,80,5,EGFR
calibration_sample,5000,80,7,IGF1R
calibration_sample,5000,80,9,KDR
calibration_sample,5000,80,18,PTK2
calibration_sample,5000,80,20,SRC
calibration_sample,5000,81,1,AKT1
calibration_sample,5000,81,4,CSF1R
calibration_sample,5000,81,5,EGFR
calibration_sample,5000,81,8,JAK2
calibration_sample,5000,81,9,KDR
calibration_sample,5000,81,11,LCK
calibration_sample,5000,81,15,MAPKAPK2
calibration_sample,5000,81,18,PTK2
calibration_sample,5000,82,1,AKT1
calibration_sample,5000,82,3,CDK2
calibration_sample,5000,82,4,CSF1R
calibration_sample,5000,82,5,EGFR
calibration_sample,5000,82,7,IGF1R
calibration_sample,5000,82,9,KDR
calibration_sample,5000,82,11,LCK
calibration_sample,5000,82,17,PLK1
calibration_sample,5000,83,1,AKT1
calibration_sample,5000,83,4,CSF1R
calibration_sample,5000,83,5,EGFR
calibration_sample,5000,83,8,JAK2
calibration_sample,5000,83,9,KDR
calibration_sample,5000,83,11,LCK
calibration_sample,5000,83,15,MAPKAPK2
calibration_sample,5000,83,18,PTK2
calibration_sample,5000,84,1,AKT1
calibration_sample,5000,84,3,CDK2
calibration_sample,5000,84,4,CSF1R
calibration_sample,5000,84,5,EGFR
calibration_sample,5000,84,8,JAK2
calibration_sample,5000,84,9,KDR
calibration_sample,5000,84,11,LCK
calibration_sample,5000,84,13,MAPK1
calibration_sample,5000,85,1,AKT1
calibration_sample,5000,85,4,CSF1R
calibration_sample,5000,85,5,EGFR
calibration_sample,5000,85,8,JAK2
calibration_sample,5000,85,9,KDR
calibration_sample,5000,85,11,LCK
calibration_sample,5000,85,15,MAPKAPK2
calibration_sample,5000,85,18,PTK2
calibration_sample,5000,86,1,AKT1
calibration_sample,5000,86,4,CSF1R
calibration_sample,5000,86,5,EGFR
calibration_sample,5000,86,8,JAK2
calibration_sample,5000,86,9,KDR
calibration_sample,5000,86,11,LCK
calibration_sample,5000,86,15,MAPKAPK2
calibration_sample,5000,86,18,PTK2
calibration_sample,5000,87,1,AKT1
calibration_sample,5000,87,4,CSF1R
calibration_sample,5000,87,5,EGFR
calibration_sample,5000,87,8,JAK2
calibration_sample,5000,87,9,KDR
calibration_sample,5000,87,11,LCK
calibration_sample,5000,87,15,MAPKAPK2
calibration_sample,5000,87,18,PTK2
calibration_sample,5000,88,1,AKT1
calibration_sample,5000,88,3,CDK2
calibration_sample,5000,88,4,CSF1R
calibration_sample,5000,88,5,EGFR
calibration_sample,5000,88,7,IGF1R
calibration_sample,5000,88,8,JAK2
calibration_sample,5000,88,9,KDR
calibration_sample,5000,88,11,LCK
calibration_sample,5000,89,1,AKT1
calibration_sample,5000,89,4,CSF1R
calibration_sample,5000,89,5,EGFR
calibration_sample,5000,89,8,JAK2
calibration_sample,5000,89,9,KDR
calibration_sample,5000,89,11,LCK
calibration_sample,5000,89,15,MAPKAPK2
calibration_sample,5000,89,18,PTK2
calibration_sample,5000,90,1,AKT1
calibration_sample,5000,90,4,CSF1R
calibration_sample,5000,90,5,EGFR
calibration_sample,5000,90,8,JAK2
calibration_sample,5000,90,9,KDR
calibration_sample,5000,90,15,MAPKAPK2
calibration_sample,5000,90,18,PTK2
calibration_sample,5000,90,20,SRC
calibration_sample,5000,91,1,AKT1
calibration_sample,5000,91,4,CSF1R
calibration_sample,5000,91,5,EGFR
calibration_sample,5000,91,8,JAK2
calibration_sample,5000,91,9,KDR
calibration_sample,5000,91,11,LCK
calibration_sample,5000,91,15,MAPKAPK2
calibration_sample,5000,91,18,PTK2
calibration_sample,5000,92,1,AKT1
calibration_sample,5000,92,4,CSF1R
calibration_sample,5000,92,5,EGFR
calibration_sample,5000,92,8,JAK2
calibration_sample,5000,92,9,KDR
calibration_sample,5000,92,11,LCK
calibration_sample,5000,92,15,MAPKAPK2
calibration_sample,5000,92,18,PTK2
calibration_sample,5000,93,1,AKT1
calibration_sample,5000,93,4,CSF1R
calibration_sample,5000,93,5,EGFR
calibration_sample,5000,93,8,JAK2
calibration_sample,5000,93,9,KDR
calibration_sample,5000,93,11,LCK
calibration_sample,5000,93,15,MAPKAPK2
calibration_sample,5000,93,18,PTK2
calibration_sample,5000,94,1,AKT1
calibration_sample,5000,94,3,CDK2
calibration_sample,5000,94,4,CSF1R
calibration_sample,5000,94,5,EGFR
calibration_sample,5000,94,7,IGF1R
calibration_sample,5000,94,9,KDR
calibration_sample,5000,94,18,PTK2
calibration_sample,5000,94,20,SRC
calibration_sample,5000,95,1,AKT1
calibration_sample,5000,95,4,CSF1R
calibration_sample,5000,95,5,EGFR
calibration_sample,5000,95,8,JAK2
calibration_sample,5000,95,9,KDR
calibration_sample,5000,95,11,LCK
calibration_sample,5000,95,15,MAPKAPK2
calibration_sample,5000,95,18,PTK2
calibration_sample,5000,96,1,AKT1
calibration_sample,5000,96,4,CSF1R
calibration_sample,5000,96,5,EGFR
calibration_sample,5000,96,8,JAK2
calibration_sample,5000,96,9,KDR
calibration_sample,5000,96,11,LCK
calibration_sample,5000,96,15,MAPKAPK2
calibration_sample,5000,96,18,PTK2
calibration_sample,5000,97,1,AKT1
calibration_sample,5000,97,3,CDK2
calibration_sample,5000,97,4,CSF1R
calibration_sample,5000,97,5,EGFR
calibration_sample,5000,97,7,IGF1R
calibration_sample,5000,97,9,KDR
calibration_sample,5000,97,18,PTK2
calibration_sample,5000,97,20,SRC
calibration_sample,5000,98,1,AKT1
calibration_sample,5000,98,4,CSF1R
calibration_sample,5000,98,5,EGFR
calibration_sample,5000,98,8,JAK2
calibration_sample,5000,98,9,KDR
calibration_sample,5000,98,15,MAPKAPK2
calibration_sample,5000,98,18,PTK2
calibration_sample,5000,98,20,SRC
calibration_sample,5000,99,1,AKT1
calibration_sample,5000,99,4,CSF1R
calibration_sample,5000,99,5,EGFR
calibration_sample,5000,99,8,JAK2
calibration_sample,5000,99,9,KDR
calibration_sample,5000,99,11,LCK
calibration_sample,5000,99,15,MAPKAPK2
calibration_sample,5000,99,18,PTK2
calibration_sample,15000,0,1,AKT1
calibration_sample,15000,0,4,CSF1R
calibration_sample,15000,0,5,EGFR
calibration_sample,15000,0,8,JAK2
calibration_sample,15000,0,9,KDR
calibration_sample,15000,0,11,LCK
calibration_sample,15000,0,15,MAPKAPK2
calibration_sample,15000,0,18,PTK2
calibration_sample,15000,1,1,AKT1
calibration_sample,15000,1,4,CSF1R
calibration_sample,15000,1,5,EGFR
calibration_sample,15000,1,8,JAK2
calibration_sample,15000,1,9,KDR
calibration_sample,15000,1,11,LCK
calibration_sample,15000,1,15,MAPKAPK2
calibration_sample,15000,1,18,PTK2
calibration_sample,15000,2,1,AKT1
calibration_sample,15000,2,4,CSF1R
calibration_sample,15000,2,5,EGFR
calibration_sample,15000,2,8,JAK2
calibration_sample,15000,2,9,KDR
calibration_sample,15000,2,11,LCK
calibration_sample,15000,2,15,MAPKAPK2
calibration_sample,15000,2,18,PTK2
calibration_sample,15000,3,1,AKT1
calibration_sample,15000,3,4,CSF1R
calibration_sample,15000,3,5,EGFR
calibration_sample,15000,3,8,JAK2
calibration_sample,15000,3,9,KDR
calibration_sample,15000,3,11,LCK
calibration_sample,15000,3,15,MAPKAPK2
calibration_sample,15000,3,18,PTK2
calibration_sample,15000,4,1,AKT1
calibration_sample,15000,4,3,CDK2
calibration_sample,15000,4,4,CSF1R
calibration_sample,15000,4,5,EGFR
calibration_sample,15000,4,7,IGF1R
calibration_sample,15000,4,9,KDR
calibration_sample,15000,4,18,PTK2
calibration_sample,15000,4,20,SRC
calibration_sample,15000,5,1,AKT1
calibration_sample,15000,5,4,CSF1R
calibration_sample,15000,5,5,EGFR
calibration_sample,15000,5,8,JAK2
calibration_sample,15000,5,9,KDR
calibration_sample,15000,5,15,MAPKAPK2
calibration_sample,15000,5,18,PTK2
calibration_sample,15000,5,20,SRC
calibration_sample,15000,6,1,AKT1
calibration_sample,15000,6,5,EGFR
calibration_sample,15000,6,8,JAK2
calibration_sample,15000,6,9,KDR
calibration_sample,15000,6,11,LCK
calibration_sample,15000,6,14,MAPK14
calibration_sample,15000,6,15,MAPKAPK2
calibration_sample,15000,6,18,PTK2
calibration_sample,15000,7,1,AKT1
calibration_sample,15000,7,4,CSF1R
calibration_sample,15000,7,5,EGFR
calibration_sample,15000,7,8,JAK2
calibration_sample,15000,7,9,KDR
calibration_sample,15000,7,15,MAPKAPK2
calibration_sample,15000,7,18,PTK2
calibration_sample,15000,7,20,SRC
calibration_sample,15000,8,1,AKT1
calibration_sample,15000,8,4,CSF1R
calibration_sample,15000,8,5,EGFR
calibration_sample,15000,8,8,JAK2
calibration_sample,15000,8,9,KDR
calibration_sample,15000,8,11,LCK
calibration_sample,15000,8,15,MAPKAPK2
calibration_sample,15000,8,18,PTK2
calibration_sample,15000,9,1,AKT1
calibration_sample,15000,9,4,CSF1R
calibration_sample,15000,9,5,EGFR
calibration_sample,15000,9,8,JAK2
calibration_sample,15000,9,9,KDR
calibration_sample,15000,9,11,LCK
calibration_sample,15000,9,15,MAPKAPK2
calibration_sample,15000,9,18,PTK2
calibration_sample,15000,10,1,AKT1
calibration_sample,15000,10,4,CSF1R
calibration_sample,15000,10,5,EGFR
calibration_sample,15000,10,8,JAK2
calibration_sample,15000,10,9,KDR
calibration_sample,15000,10,11,LCK
calibration_sample,15000,10,15,MAPKAPK2
calibration_sample,15000,10,18,PTK2
calibration_sample,15000,11,1,AKT1
calibration_sample,15000,11,4,CSF1R
calibration_sample,15000,11,5,EGFR
calibration_sample,15000,11,8,JAK2
calibration_sample,15000,11,9,KDR
calibration_sample,15000,11,11,LCK
calibration_sample,15000,11,15,MAPKAPK2
calibration_sample,15000,11,18,PTK2
calibration_sample,15000,12,1,AKT1
calibration_sample,15000,12,4,CSF1R
calibration_sample,15000,12,5,EGFR
calibration_sample,15000,12,8,JAK2
calibration_sample,15000,12,9,KDR
calibration_sample,15000,12,11,LCK
calibration_sample,15000,12,15,MAPKAPK2
calibration_sample,15000,12,18,PTK2
calibration_sample,15000,13,1,AKT1
calibration_sample,15000,13,4,CSF1R
calibration_sample,15000,13,5,EGFR
calibration_sample,15000,13,8,JAK2
calibration_sample,15000,13,9,KDR
calibration_sample,15000,13,15,MAPKAPK2
calibration_sample,15000,13,18,PTK2
calibration_sample,15000,13,20,SRC
calibration_sample,15000,14,1,AKT1
calibration_sample,15000,14,4,CSF1R
calibration_sample,15000,14,5,EGFR
calibration_sample,15000,14,8,JAK2
calibration_sample,15000,14,9,KDR
calibration_sample,15000,14,11,LCK
calibration_sample,15000,14,15,MAPKAPK2
calibration_sample,15000,14,18,PTK2
calibration_sample,15000,15,1,AKT1
calibration_sample,15000,15,4,CSF1R
calibration_sample,15000,15,5,EGFR
calibration_sample,15000,15,8,JAK2
calibration_sample,15000,15,9,KDR
calibration_sample,15000,15,11,LCK
calibration_sample,15000,15,15,MAPKAPK2
calibration_sample,15000,15,18,PTK2
calibration_sample,15000,16,1,AKT1
calibration_sample,15000,16,4,CSF1R
calibration_sample,15000,16,5,EGFR
calibration_sample,15000,16,8,JAK2
calibration_sample,15000,16,9,KDR
calibration_sample,15000,16,11,LCK
calibration_sample,15000,16,15,MAPKAPK2
calibration_sample,15000,16,18,PTK2
calibration_sample,15000,17,1,AKT1
calibration_sample,15000,17,4,CSF1R
calibration_sample,15000,17,5,EGFR
calibration_sample,15000,17,8,JAK2
calibration_sample,15000,17,9,KDR
calibration_sample,15000,17,15,MAPKAPK2
calibration_sample,15000,17,18,PTK2
calibration_sample,15000,17,20,SRC
calibration_sample,15000,18,1,AKT1
calibration_sample,15000,18,4,CSF1R
calibration_sample,15000,18,5,EGFR
calibration_sample,15000,18,8,JAK2
calibration_sample,15000,18,9,KDR
calibration_sample,15000,18,11,LCK
calibration_sample,15000,18,15,MAPKAPK2
calibration_sample,15000,18,18,PTK2
calibration_sample,15000,19,1,AKT1
calibration_sample,15000,19,5,EGFR
calibration_sample,15000,19,8,JAK2
calibration_sample,15000,19,9,KDR
calibration_sample,15000,19,11,LCK
calibration_sample,15000,19,14,MAPK14
calibration_sample,15000,19,15,MAPKAPK2
calibration_sample,15000,19,18,PTK2
calibration_sample,15000,20,1,AKT1
calibration_sample,15000,20,4,CSF1R
calibration_sample,15000,20,5,EGFR
calibration_sample,15000,20,8,JAK2
calibration_sample,15000,20,9,KDR
calibration_sample,15000,20,11,LCK
calibration_sample,15000,20,15,MAPKAPK2
calibration_sample,15000,20,18,PTK2
calibration_sample,15000,21,1,AKT1
calibration_sample,15000,21,4,CSF1R
calibration_sample,15000,21,5,EGFR
calibration_sample,15000,21,8,JAK2
calibration_sample,15000,21,9,KDR
calibration_sample,15000,21,11,LCK
calibration_sample,15000,21,15,MAPKAPK2
calibration_sample,15000,21,18,PTK2
calibration_sample,15000,22,1,AKT1
calibration_sample,15000,22,4,CSF1R
calibration_sample,15000,22,5,EGFR
calibration_sample,15000,22,8,JAK2
calibration_sample,15000,22,9,KDR
calibration_sample,15000,22,11,LCK
calibration_sample,15000,22,15,MAPKAPK2
calibration_sample,15000,22,18,PTK2
calibration_sample,15000,23,1,AKT1
calibration_sample,15000,23,4,CSF1R
calibration_sample,15000,23,5,EGFR
calibration_sample,15000,23,8,JAK2
calibration_sample,15000,23,9,KDR
calibration_sample,15000,23,11,LCK
calibration_sample,15000,23,15,MAPKAPK2
calibration_sample,15000,23,18,PTK2
calibration_sample,15000,24,1,AKT1
calibration_sample,15000,24,4,CSF1R
calibration_sample,15000,24,5,EGFR
calibration_sample,15000,24,8,JAK2
calibration_sample,15000,24,9,KDR
calibration_sample,15000,24,15,MAPKAPK2
calibration_sample,15000,24,18,PTK2
calibration_sample,15000,24,20,SRC
calibration_sample,15000,25,1,AKT1
calibration_sample,15000,25,4,CSF1R
calibration_sample,15000,25,5,EGFR
calibration_sample,15000,25,8,JAK2
calibration_sample,15000,25,9,KDR
calibration_sample,15000,25,11,LCK
calibration_sample,15000,25,15,MAPKAPK2
calibration_sample,15000,25,18,PTK2
calibration_sample,15000,26,1,AKT1
calibration_sample,15000,26,5,EGFR
calibration_sample,15000,26,8,JAK2
calibration_sample,15000,26,9,KDR
calibration_sample,15000,26,14,MAPK14
calibration_sample,15000,26,15,MAPKAPK2
calibration_sample,15000,26,18,PTK2
calibration_sample,15000,26,20,SRC
calibration_sample,15000,27,1,AKT1
calibration_sample,15000,27,4,CSF1R
calibration_sample,15000,27,5,EGFR
calibration_sample,15000,27,8,JAK2
calibration_sample,15000,27,9,KDR
calibration_sample,15000,27,11,LCK
calibration_sample,15000,27,15,MAPKAPK2
calibration_sample,15000,27,18,PTK2
calibration_sample,15000,28,1,AKT1
calibration_sample,15000,28,4,CSF1R
calibration_sample,15000,28,5,EGFR
calibration_sample,15000,28,8,JAK2
calibration_sample,15000,28,9,KDR
calibration_sample,15000,28,15,MAPKAPK2
calibration_sample,15000,28,18,PTK2
calibration_sample,15000,28,20,SRC
calibration_sample,15000,29,1,AKT1
calibration_sample,15000,29,4,CSF1R
calibration_sample,15000,29,5,EGFR
calibration_sample,15000,29,8,JAK2
calibration_sample,15000,29,9,KDR
calibration_sample,15000,29,11,LCK
calibration_sample,15000,29,15,MAPKAPK2
calibration_sample,15000,29,18,PTK2
calibration_sample,15000,30,1,AKT1
calibration_sample,15000,30,4,CSF1R
calibration_sample,15000,30,5,EGFR
calibration_sample,15000,30,8,JAK2
calibration_sample,15000,30,9,KDR
calibration_sample,15000,30,11,LCK
calibration_sample,15000,30,15,MAPKAPK2
calibration_sample,15000,30,18,PTK2
calibration_sample,15000,31,1,AKT1
calibration_sample,15000,31,4,CSF1R
calibration_sample,15000,31,5,EGFR
calibration_sample,15000,31,8,JAK2
calibration_sample,15000,31,9,KDR
calibration_sample,15000,31,11,LCK
calibration_sample,15000,31,15,MAPKAPK2
calibration_sample,15000,31,18,PTK2
calibration_sample,15000,32,1,AKT1
calibration_sample,15000,32,4,CSF1R
calibration_sample,15000,32,5,EGFR
calibration_sample,15000,32,8,JAK2
calibration_sample,15000,32,9,KDR
calibration_sample,15000,32,11,LCK
calibration_sample,15000,32,15,MAPKAPK2
calibration_sample,15000,32,18,PTK2
calibration_sample,15000,33,1,AKT1
calibration_sample,15000,33,5,EGFR
calibration_sample,15000,33,8,JAK2
calibration_sample,15000,33,9,KDR
calibration_sample,15000,33,11,LCK
calibration_sample,15000,33,14,MAPK14
calibration_sample,15000,33,15,MAPKAPK2
calibration_sample,15000,33,18,PTK2
calibration_sample,15000,34,1,AKT1
calibration_sample,15000,34,3,CDK2
calibration_sample,15000,34,4,CSF1R
calibration_sample,15000,34,5,EGFR
calibration_sample,15000,34,7,IGF1R
calibration_sample,15000,34,9,KDR
calibration_sample,15000,34,15,MAPKAPK2
calibration_sample,15000,34,20,SRC
calibration_sample,15000,35,1,AKT1
calibration_sample,15000,35,4,CSF1R
calibration_sample,15000,35,5,EGFR
calibration_sample,15000,35,8,JAK2
calibration_sample,15000,35,9,KDR
calibration_sample,15000,35,11,LCK
calibration_sample,15000,35,15,MAPKAPK2
calibration_sample,15000,35,18,PTK2
calibration_sample,15000,36,1,AKT1
calibration_sample,15000,36,4,CSF1R
calibration_sample,15000,36,5,EGFR
calibration_sample,15000,36,8,JAK2
calibration_sample,15000,36,9,KDR
calibration_sample,15000,36,11,LCK
calibration_sample,15000,36,15,MAPKAPK2
calibration_sample,15000,36,18,PTK2
calibration_sample,15000,37,1,AKT1
calibration_sample,15000,37,4,CSF1R
calibration_sample,15000,37,5,EGFR
calibration_sample,15000,37,8,JAK2
calibration_sample,15000,37,9,KDR
calibration_sample,15000,37,15,MAPKAPK2
calibration_sample,15000,37,18,PTK2
calibration_sample,15000,37,20,SRC
calibration_sample,15000,38,1,AKT1
calibration_sample,15000,38,4,CSF1R
calibration_sample,15000,38,5,EGFR
calibration_sample,15000,38,8,JAK2
calibration_sample,15000,38,9,KDR
calibration_sample,15000,38,11,LCK
calibration_sample,15000,38,15,MAPKAPK2
calibration_sample,15000,38,18,PTK2
calibration_sample,15000,39,1,AKT1
calibration_sample,15000,39,4,CSF1R
calibration_sample,15000,39,5,EGFR
calibration_sample,15000,39,8,JAK2
calibration_sample,15000,39,9,KDR
calibration_sample,15000,39,11,LCK
calibration_sample,15000,39,15,MAPKAPK2
calibration_sample,15000,39,18,PTK2
calibration_sample,15000,40,1,AKT1
calibration_sample,15000,40,4,CSF1R
calibration_sample,15000,40,5,EGFR
calibration_sample,15000,40,8,JAK2
calibration_sample,15000,40,9,KDR
calibration_sample,15000,40,11,LCK
calibration_sample,15000,40,15,MAPKAPK2
calibration_sample,15000,40,18,PTK2
calibration_sample,15000,41,1,AKT1
calibration_sample,15000,41,5,EGFR
calibration_sample,15000,41,8,JAK2
calibration_sample,15000,41,9,KDR
calibration_sample,15000,41,14,MAPK14
calibration_sample,15000,41,15,MAPKAPK2
calibration_sample,15000,41,18,PTK2
calibration_sample,15000,41,20,SRC
calibration_sample,15000,42,1,AKT1
calibration_sample,15000,42,5,EGFR
calibration_sample,15000,42,8,JAK2
calibration_sample,15000,42,9,KDR
calibration_sample,15000,42,11,LCK
calibration_sample,15000,42,14,MAPK14
calibration_sample,15000,42,15,MAPKAPK2
calibration_sample,15000,42,18,PTK2
calibration_sample,15000,43,1,AKT1
calibration_sample,15000,43,4,CSF1R
calibration_sample,15000,43,5,EGFR
calibration_sample,15000,43,8,JAK2
calibration_sample,15000,43,9,KDR
calibration_sample,15000,43,11,LCK
calibration_sample,15000,43,15,MAPKAPK2
calibration_sample,15000,43,18,PTK2
calibration_sample,15000,44,1,AKT1
calibration_sample,15000,44,4,CSF1R
calibration_sample,15000,44,5,EGFR
calibration_sample,15000,44,8,JAK2
calibration_sample,15000,44,9,KDR
calibration_sample,15000,44,15,MAPKAPK2
calibration_sample,15000,44,18,PTK2
calibration_sample,15000,44,20,SRC
calibration_sample,15000,45,1,AKT1
calibration_sample,15000,45,4,CSF1R
calibration_sample,15000,45,5,EGFR
calibration_sample,15000,45,8,JAK2
calibration_sample,15000,45,9,KDR
calibration_sample,15000,45,11,LCK
calibration_sample,15000,45,15,MAPKAPK2
calibration_sample,15000,45,18,PTK2
calibration_sample,15000,46,1,AKT1
calibration_sample,15000,46,4,CSF1R
calibration_sample,15000,46,5,EGFR
calibration_sample,15000,46,8,JAK2
calibration_sample,15000,46,9,KDR
calibration_sample,15000,46,11,LCK
calibration_sample,15000,46,15,MAPKAPK2
calibration_sample,15000,46,18,PTK2
calibration_sample,15000,47,1,AKT1
calibration_sample,15000,47,4,CSF1R
calibration_sample,15000,47,5,EGFR
calibration_sample,15000,47,8,JAK2
calibration_sample,15000,47,9,KDR
calibration_sample,15000,47,11,LCK
calibration_sample,15000,47,15,MAPKAPK2
calibration_sample,15000,47,18,PTK2
calibration_sample,15000,48,1,AKT1
calibration_sample,15000,48,4,CSF1R
calibration_sample,15000,48,5,EGFR
calibration_sample,15000,48,8,JAK2
calibration_sample,15000,48,9,KDR
calibration_sample,15000,48,11,LCK
calibration_sample,15000,48,15,MAPKAPK2
calibration_sample,15000,48,18,PTK2
calibration_sample,15000,49,1,AKT1
calibration_sample,15000,49,4,CSF1R
calibration_sample,15000,49,5,EGFR
calibration_sample,15000,49,8,JAK2
calibration_sample,15000,49,9,KDR
calibration_sample,15000,49,11,LCK
calibration_sample,15000,49,15,MAPKAPK2
calibration_sample,15000,49,18,PTK2
calibration_sample,15000,50,1,AKT1
calibration_sample,15000,50,4,CSF1R
calibration_sample,15000,50,5,EGFR
calibration_sample,15000,50,8,JAK2
calibration_sample,15000,50,9,KDR
calibration_sample,15000,50,11,LCK
calibration_sample,15000,50,15,MAPKAPK2
calibration_sample,15000,50,18,PTK2
calibration_sample,15000,51,1,AKT1
calibration_sample,15000,51,4,CSF1R
calibration_sample,15000,51,5,EGFR
calibration_sample,15000,51,8,JAK2
calibration_sample,15000,51,9,KDR
calibration_sample,15000,51,11,LCK
calibration_sample,15000,51,15,MAPKAPK2
calibration_sample,15000,51,18,PTK2
calibration_sample,15000,52,1,AKT1
calibration_sample,15000,52,4,CSF1R
calibration_sample,15000,52,5,EGFR
calibration_sample,15000,52,8,JAK2
calibration_sample,15000,52,9,KDR
calibration_sample,15000,52,11,LCK
calibration_sample,15000,52,15,MAPKAPK2
calibration_sample,15000,52,18,PTK2
calibration_sample,15000,53,1,AKT1
calibration_sample,15000,53,4,CSF1R
calibration_sample,15000,53,5,EGFR
calibration_sample,15000,53,8,JAK2
calibration_sample,15000,53,9,KDR
calibration_sample,15000,53,15,MAPKAPK2
calibration_sample,15000,53,18,PTK2
calibration_sample,15000,53,20,SRC
calibration_sample,15000,54,1,AKT1
calibration_sample,15000,54,4,CSF1R
calibration_sample,15000,54,5,EGFR
calibration_sample,15000,54,8,JAK2
calibration_sample,15000,54,9,KDR
calibration_sample,15000,54,11,LCK
calibration_sample,15000,54,15,MAPKAPK2
calibration_sample,15000,54,18,PTK2
calibration_sample,15000,55,1,AKT1
calibration_sample,15000,55,4,CSF1R
calibration_sample,15000,55,5,EGFR
calibration_sample,15000,55,8,JAK2
calibration_sample,15000,55,9,KDR
calibration_sample,15000,55,11,LCK
calibration_sample,15000,55,15,MAPKAPK2
calibration_sample,15000,55,18,PTK2
calibration_sample,15000,56,1,AKT1
calibration_sample,15000,56,4,CSF1R
calibration_sample,15000,56,5,EGFR
calibration_sample,15000,56,8,JAK2
calibration_sample,15000,56,9,KDR
calibration_sample,15000,56,11,LCK
calibration_sample,15000,56,15,MAPKAPK2
calibration_sample,15000,56,18,PTK2
calibration_sample,15000,57,1,AKT1
calibration_sample,15000,57,4,CSF1R
calibration_sample,15000,57,5,EGFR
calibration_sample,15000,57,8,JAK2
calibration_sample,15000,57,9,KDR
calibration_sample,15000,57,11,LCK
calibration_sample,15000,57,15,MAPKAPK2
calibration_sample,15000,57,18,PTK2
calibration_sample,15000,58,1,AKT1
calibration_sample,15000,58,4,CSF1R
calibration_sample,15000,58,5,EGFR
calibration_sample,15000,58,8,JAK2
calibration_sample,15000,58,9,KDR
calibration_sample,15000,58,15,MAPKAPK2
calibration_sample,15000,58,18,PTK2
calibration_sample,15000,58,20,SRC
calibration_sample,15000,59,1,AKT1
calibration_sample,15000,59,4,CSF1R
calibration_sample,15000,59,5,EGFR
calibration_sample,15000,59,8,JAK2
calibration_sample,15000,59,9,KDR
calibration_sample,15000,59,15,MAPKAPK2
calibration_sample,15000,59,18,PTK2
calibration_sample,15000,59,20,SRC
calibration_sample,15000,60,1,AKT1
calibration_sample,15000,60,4,CSF1R
calibration_sample,15000,60,5,EGFR
calibration_sample,15000,60,8,JAK2
calibration_sample,15000,60,9,KDR
calibration_sample,15000,60,11,LCK
calibration_sample,15000,60,15,MAPKAPK2
calibration_sample,15000,60,18,PTK2
calibration_sample,15000,61,1,AKT1
calibration_sample,15000,61,4,CSF1R
calibration_sample,15000,61,5,EGFR
calibration_sample,15000,61,8,JAK2
calibration_sample,15000,61,9,KDR
calibration_sample,15000,61,15,MAPKAPK2
calibration_sample,15000,61,18,PTK2
calibration_sample,15000,61,20,SRC
calibration_sample,15000,62,1,AKT1
calibration_sample,15000,62,4,CSF1R
calibration_sample,15000,62,5,EGFR
calibration_sample,15000,62,8,JAK2
calibration_sample,15000,62,9,KDR
calibration_sample,15000,62,11,LCK
calibration_sample,15000,62,15,MAPKAPK2
calibration_sample,15000,62,18,PTK2
calibration_sample,15000,63,1,AKT1
calibration_sample,15000,63,4,CSF1R
calibration_sample,15000,63,5,EGFR
